time_s,dist_m,vel_ms,accel_ms2
24.9247,18.0044,1.6486,2.5293
24.9359,18.0231,1.7168,2.6375
24.9471,18.0428,1.7936,2.4731
24.9582,18.0632,1.7774,2.3088
24.9694,18.0825,1.6615,2.1444
24.9806,18.1003,1.5278,1.9801
24.9918,18.1166,1.3853,1.8157
25.0029,18.1312,1.2840,1.6514
25.0141,18.1453,1.2251,1.4870
25.0253,18.1586,1.1364,1.3227
25.0365,18.1707,1.0508,1.1583
25.0476,18.1821,1.0164,0.9940
25.0588,18.1934,1.0332,0.8296
25.0700,18.2052,1.0741,0.6653
25.0811,18.2174,1.1299,0.5009
25.0923,18.2304,1.2091,0.3366
25.1035,18.2444,1.2640,0.1722
25.1147,18.2587,1.2637,0.0079
25.1258,18.2727,1.2533,-0.1565
25.1370,18.2867,1.2622,-0.3208
25.1482,18.3009,1.2649,-0.2163
25.1593,18.3149,1.2827,-0.1119
25.1705,18.3295,1.3400,-0.0074
25.1817,18.3449,1.3661,0.0970
25.1929,18.3600,1.3449,0.2015
25.2040,18.3749,1.3265,0.3060
25.2152,18.3897,1.3075,0.4104
25.2264,18.4041,1.2829,0.5149
25.2375,18.4184,1.2644,0.6193
25.2487,18.4324,1.2363,0.7238
25.2599,18.4460,1.1939,0.8283
25.2711,18.4591,1.1660,0.9327
25.2822,18.4720,1.1554,1.0372
25.2934,18.4849,1.1410,1.1416
25.3046,18.4975,1.1421,1.2461
25.3158,18.5104,1.1782,1.3506
25.3269,18.5238,1.2001,1.4550
25.3381,18.5372,1.1756,1.5595
25.3493,18.5501,1.1649,1.4409
25.3604,18.5632,1.2032,1.3222
25.3716,18.5770,1.2589,1.2036
25.3828,18.5914,1.3324,1.0850
25.3940,18.6068,1.4001,0.9663
25.4051,18.6227,1.4031,0.8477
25.4163,18.6381,1.3832,0.7290
25.4275,18.6536,1.3859,0.6104
25.4386,18.6691,1.3768,0.4918
25.4498,18.6843,1.4067,0.3731
25.4610,18.7005,1.5249,0.2545
25.4722,18.7184,1.6101,0.1359
25.4833,18.7365,1.6000,0.0172
25.4945,18.7542,1.6520,-0.1014
25.5057,18.7734,1.8244,-0.2200
25.5168,18.7949,1.9424,-0.3387
25.5280,18.8168,1.9797,-0.4573
25.5392,18.8391,2.0087,-0.5759
25.5504,18.8617,2.0203,-0.7190
25.5615,18.8843,2.0943,-0.8621
25.5727,18.9085,2.1628,-1.0052
25.5839,18.9326,2.1193,-1.1483
25.5951,18.9558,2.0994,-1.2914
25.6062,18.9795,2.0813,-1.4345
25.6174,19.0023,1.9720,-1.5776
25.6286,19.0236,1.8309,-1.7207
25.6397,19.0433,1.6655,-1.8638
25.6509,19.0608,1.5183,-2.0069
25.6621,19.0772,1.4106,-2.1500
25.6733,19.0923,1.2784,-2.2931
25.6844,19.1057,1.1419,-2.4362
25.6956,19.1178,1.0253,-2.5793
25.7068,19.1287,0.9248,-2.7224
25.7179,19.1385,0.8547,-2.8655
25.7291,19.1477,0.8182,-3.0086
25.7403,19.1568,0.8041,-3.1517
25.7515,19.1657,0.7850,-3.0155
25.7626,19.1743,0.7649,-2.8793
25.7738,19.1828,0.7565,-2.7430
25.7850,19.1912,0.7510,-2.6068
25.7961,19.1996,0.7520,-2.4706
25.8073,19.2080,0.7541,-2.3343
25.8185,19.2164,0.7468,-2.1981
25.8297,19.2247,0.7323,-2.0619
25.8408,19.2328,0.7165,-1.9256
25.8520,19.2407,0.7038,-1.7894
25.8632,19.2485,0.6916,-1.6532
25.8744,19.2562,0.6828,-1.5169
25.8855,19.2638,0.6881,-1.3807
25.8967,19.2716,0.7041,-1.2445
25.9079,19.2795,0.7102,-1.1082
25.9190,19.2874,0.6924,-0.9720
25.9302,19.2950,0.6583,-0.8358
25.9414,19.3021,0.6244,-0.6995
25.9526,19.3089,0.5942,-0.6389
25.9637,19.3154,0.5574,-0.5782
25.9749,19.3214,0.5188,-0.5176
25.9861,19.3270,0.4966,-0.4569
25.9972,19.3325,0.4919,-0.3962
26.0084,19.3380,0.4989,-0.3356
26.0196,19.3436,0.5192,-0.2749
26.0308,19.3496,0.5491,-0.2143
26.0419,19.3559,0.5781,-0.1536
26.0531,19.3625,0.6068,-0.0929
26.0643,19.3695,0.6455,-0.0323
26.0754,19.3769,0.6910,0.0284
26.0866,19.3849,0.7425,0.0890
26.0978,19.3935,0.7945,0.1497
26.1090,19.4027,0.8306,0.2103
26.1201,19.4121,0.8553,0.2710
26.1313,19.4218,0.8591,0.3317
26.1425,19.4313,0.8352,0.3923
26.1537,19.4404,0.8095,0.3606
26.1648,19.4494,0.7783,0.3289
26.1760,19.4578,0.7361,0.2971
26.1872,19.4658,0.7061,0.2654
26.1983,19.4736,0.7006,0.2336
26.2095,19.4815,0.7132,0.2019
26.2207,19.4895,0.7243,0.1702
26.2319,19.4976,0.7334,0.1384
26.2430,19.5059,0.7383,0.1067
26.2542,19.5141,0.7244,0.0750
26.2654,19.5221,0.7262,0.0432
26.2765,19.5304,0.7527,0.0115
26.2877,19.5389,0.7641,-0.0203
26.2989,19.5474,0.7489,-0.0520
26.3101,19.5557,0.7086,-0.0837
26.3212,19.5633,0.6582,-0.1155
26.3324,19.5704,0.6289,-0.1472
26.3436,19.5773,0.6281,-0.1789
26.3547,19.5844,0.6399,-0.1779
26.3659,19.5916,0.6616,-0.1768
26.3771,19.5992,0.6872,-0.1757
26.3883,19.6070,0.7178,-0.1747
26.3994,19.6152,0.7542,-0.1736
26.4106,19.6238,0.7771,-0.1725
26.4218,19.6326,0.8002,-0.1715
26.4330,19.6417,0.8127,-0.1704
26.4441,19.6507,0.7915,-0.1693
26.4553,19.6594,0.7642,-0.1683
26.4665,19.6678,0.7327,-0.1672
26.4776,19.6758,0.6933,-0.1661
26.4888,19.6833,0.6658,-0.1651
26.5000,19.6906,0.6458,-0.1640
26.5112,19.6977,0.6184,-0.1629
26.5223,19.7045,0.5977,-0.1619
26.5335,19.7111,0.6024,-0.1608
26.5447,19.7179,0.6329,-0.1597
26.5558,19.7252,0.6781,-0.1611
26.5670,19.7331,0.7111,-0.1625
26.5782,19.7411,0.7296,-0.1639
26.5894,19.7494,0.7413,-0.1653
26.6005,19.7577,0.7289,-0.1667
26.6117,19.7657,0.7027,-0.1681
26.6229,19.7734,0.6779,-0.1695
26.6340,19.7808,0.6436,-0.1709
26.6452,19.7878,0.6144,-0.1723
26.6564,19.7945,0.6087,-0.1737
26.6676,19.8014,0.6151,-0.1751
26.6787,19.8083,0.6297,-0.1765
26.6899,19.8154,0.6491,-0.1779
26.7011,19.8228,0.6497,-0.1793
26.7123,19.8300,0.6351,-0.1807
26.7234,19.8370,0.6270,-0.1820
26.7346,19.8440,0.6214,-0.1834
26.7458,19.8509,0.6169,-0.1848
26.7569,19.8577,0.6216,-0.1760
26.7681,19.8647,0.6262,-0.1672
26.7793,19.8717,0.6234,-0.1583
26.7905,19.8787,0.6255,-0.1495
26.8016,19.8857,0.6317,-0.1406
26.8128,19.8928,0.6365,-0.1318
26.8240,19.8999,0.6581,-0.1230
26.8351,19.9075,0.7042,-0.1141
26.8463,19.9157,0.7429,-0.1053
26.8575,19.9241,0.7440,-0.0964
26.8687,19.9323,0.7292,-0.0876
26.8798,19.9404,0.7139,-0.0788
26.8910,19.9482,0.6901,-0.0699
26.9022,19.9558,0.6605,-0.0611
26.9133,19.9630,0.6164,-0.0522
26.9245,19.9696,0.5782,-0.0434
26.9357,19.9759,0.5583,-0.0346
26.9469,19.9821,0.5343,-0.0257
26.9580,19.9879,0.5164,-0.0193
26.9692,19.9936,0.5156,-0.0129
26.9804,19.9994,0.5271,-0.0065
26.9916,20.0054,0.5359,-0.0000
27.0027,20.0114,0.5383,0.0064
27.0139,20.0174,0.5515,0.0128
27.0251,20.0237,0.5724,0.0192
27.0362,20.0302,0.5897,0.0256
27.0474,20.0369,0.5987,0.0321
27.0586,20.0436,0.6053,0.0385
27.0698,20.0504,0.6101,0.0449
27.0809,20.0572,0.6052,0.0513
27.0921,20.0639,0.6049,0.0577
27.1033,20.0707,0.6159,0.0642
27.1144,20.0777,0.6354,0.0706
27.1256,20.0849,0.6646,0.0770
27.1368,20.0925,0.6883,0.0834
27.1480,20.1003,0.7029,0.0898
27.1591,20.1082,0.7157,0.0681
27.1703,20.1163,0.7281,0.0463
27.1815,20.1245,0.7394,0.0245
27.1926,20.1328,0.7208,0.0028
27.2038,20.1406,0.6682,-0.0190
27.2150,20.1477,0.6210,-0.0408
27.2262,20.1545,0.5876,-0.0626
27.2373,20.1609,0.5695,-0.0843
27.2485,20.1672,0.5733,-0.1061
27.2597,20.1737,0.5924,-0.1279
27.2709,20.1804,0.6227,-0.1497
27.2820,20.1876,0.6501,-0.1714
27.2932,20.1950,0.6638,-0.1932
27.3044,20.2024,0.6667,-0.2150
27.3155,20.2099,0.6704,-0.2368
27.3267,20.2174,0.6721,-0.2585
27.3379,20.2249,0.6629,-0.2803
27.3491,20.2322,0.6601,-0.3021
27.3602,20.2396,0.6616,-0.3076
27.3714,20.2470,0.6584,-0.3131
27.3826,20.2543,0.6612,-0.3186
27.3937,20.2618,0.6622,-0.3241
27.4049,20.2691,0.6564,-0.3296
27.4161,20.2764,0.6454,-0.3351
27.4273,20.2836,0.6287,-0.3406
27.4384,20.2905,0.6021,-0.3461
27.4496,20.2970,0.5648,-0.3517
27.4608,20.3031,0.5311,-0.3572
27.4719,20.3089,0.4996,-0.3627
27.4831,20.3143,0.4861,-0.3682
27.4943,20.3197,0.4888,-0.3737
27.5055,20.3252,0.4654,-0.3792
27.5166,20.3301,0.4466,-0.3847
27.5278,20.3352,0.4486,-0.3902
27.5390,20.3402,0.4453,-0.3957
27.5502,20.3451,0.4550,-0.4012
27.5613,20.3503,0.4808,-0.4168
27.5725,20.3559,0.5098,-0.4324
27.5837,20.3617,0.5283,-0.4479
27.5948,20.3677,0.5404,-0.4635
27.6060,20.3738,0.5635,-0.4790
27.6172,20.3802,0.5748,-0.4946
27.6284,20.3866,0.5621,-0.5102
27.6395,20.3928,0.5390,-0.5257
27.6507,20.3987,0.5134,-0.5413
27.6619,20.4043,0.4887,-0.5568
27.6730,20.4096,0.4644,-0.5724
27.6842,20.4147,0.4399,-0.5879
27.6954,20.4194,0.4340,-0.6035
27.7066,20.4244,0.4647,-0.6191
27.7177,20.4298,0.4935,-0.6346
27.7289,20.4354,0.5088,-0.6502
27.7401,20.4412,0.5358,-0.6657
27.7512,20.4474,0.5468,-0.6813
27.7624,20.4534,0.5302,-0.7035
27.7736,20.4592,0.5133,-0.7257
27.7848,20.4649,0.5063,-0.7479
27.7959,20.4705,0.4988,-0.7701
27.8071,20.4760,0.5001,-0.7923
27.8183,20.4817,0.5038,-0.8145
27.8295,20.4873,0.4728,-0.8367
27.8406,20.4923,0.4335,-0.8589
27.8518,20.4970,0.3946,-0.8811
27.8630,20.5011,0.3399,-0.9033
27.8741,20.5046,0.2892,-0.9255
27.8853,20.5075,0.2369,-0.9477
27.8965,20.5098,0.1994,-0.9699
27.9077,20.5120,0.1778,-0.9921
27.9188,20.5138,0.1641,-1.0143
27.9300,20.5156,0.1779,-1.0365
27.9412,20.5178,0.1853,-1.0587
27.9523,20.5198,0.1848,-1.0809
27.9635,20.5219,0.1963,-1.0558
27.9747,20.5242,0.1996,-1.0307
27.9859,20.5264,0.2049,-1.0056
27.9970,20.5288,0.2109,-0.9804
28.0082,20.5311,0.2139,-0.9553
28.0194,20.5335,0.2123,-0.9302
28.0305,20.5358,0.1924,-0.9051
28.0417,20.5378,0.1759,-0.8799
28.0529,20.5398,0.1658,-0.8548
28.0641,20.5415,0.1501,-0.8297
28.0752,20.5431,0.1362,-0.8046
28.0864,20.5446,0.1210,-0.7795
28.0976,20.5458,0.0995,-0.7543
28.1088,20.5468,0.0737,-0.7292
28.1199,20.5475,0.0536,-0.7041
28.1311,20.5480,0.0426,-0.6790
28.1423,20.5484,0.0382,-0.6539
28.1534,20.5489,0.0389,-0.6287
28.1646,20.5493,0.0364,-0.6033
28.1758,20.5497,0.0299,-0.5778
28.1870,20.5500,0.0196,-0.5524
28.1981,20.5501,0.0071,-0.5269
28.2093,20.5501,0.0011,-0.5015
28.2205,20.5501,-0.0008,-0.4760
28.2316,20.5501,-0.0039,-0.4506
28.2428,20.5500,-0.0063,-0.4251
28.2540,20.5500,-0.0088,-0.3997
28.2652,20.5498,-0.0118,-0.3742
28.2763,20.5497,-0.0136,-0.3488
28.2875,20.5495,-0.0154,-0.3233
28.2987,20.5494,-0.0173,-0.2979
28.3098,20.5492,-0.0178,-0.2724
28.3210,20.5490,-0.0178,-0.2470
28.3322,20.5488,-0.0170,-0.2215
28.3434,20.5486,-0.0163,-0.1961
28.3545,20.5484,-0.0162,-0.1706
28.3657,20.5482,-0.0156,-0.1606
28.3769,20.5480,-0.0156,-0.1506
28.3881,20.5479,-0.0178,-0.1405
28.3992,20.5476,-0.0209,-0.1305
28.4104,20.5474,-0.0214,-0.1205
28.4216,20.5472,-0.0217,-0.1105
28.4327,20.5469,-0.0231,-0.1004
28.4439,20.5467,-0.0226,-0.0904
28.4551,20.5464,-0.0219,-0.0804
28.4663,20.5462,-0.0220,-0.0704
28.4774,20.5459,-0.0233,-0.0603
28.4886,20.5456,-0.0245,-0.0503
28.4998,20.5454,-0.0246,-0.0403
28.5109,20.5451,-0.0266,-0.0303
28.5221,20.5448,-0.0285,-0.0202
28.5333,20.5445,-0.0290,-0.0102
28.5445,20.5441,-0.0294,-0.0002
28.5556,20.5438,-0.0295,0.0098
28.5668,20.5435,-0.0304,0.0168
28.5780,20.5431,-0.0306,0.0238
28.5891,20.5428,-0.0305,0.0308
28.6003,20.5424,-0.0305,0.0378
28.6115,20.5421,-0.0292,0.0448
28.6227,20.5418,-0.0286,0.0518
28.6338,20.5415,-0.0284,0.0589
28.6450,20.5412,-0.0279,0.0659
28.6562,20.5408,-0.0272,0.0729
28.6674,20.5405,-0.0256,0.0799
28.6785,20.5403,-0.0231,0.0869
28.6897,20.5400,-0.0215,0.0939
28.7009,20.5398,-0.0215,0.1009
28.7120,20.5395,-0.0205,0.1079
28.7232,20.5393,-0.0176,0.1149
28.7344,20.5392,-0.0148,0.1219
28.7456,20.5390,-0.0126,0.1289
28.7567,20.5389,-0.0094,0.1359
28.7679,20.5388,-0.0061,0.1387
28.7791,20.5387,-0.0041,0.1415
28.7902,20.5387,-0.0020,0.1443
28.8014,20.5387,-0.0020,0.1471
28.8126,20.5387,-0.0018,0.1498
28.8238,20.5387,0.0001,0.1526
28.8349,20.5387,-0.0016,0.1554
28.8461,20.5386,-0.0015,0.1582
28.8573,20.5386,0.0017,0.1610
28.8684,20.5387,0.0028,0.1638
28.8796,20.5387,0.0061,0.1666
28.8908,20.5388,0.0106,0.1694
28.9020,20.5389,0.0134,0.1722
28.9131,20.5391,0.0165,0.1750
28.9243,20.5393,0.0199,0.1778
28.9355,20.5395,0.0219,0.1806
28.9467,20.5398,0.0233,0.1833
28.9578,20.5401,0.0258,0.1861
28.9690,20.5404,0.0272,0.1864
28.9802,20.5407,0.0281,0.1867
28.9913,20.5410,0.0286,0.1870
29.0025,20.5413,0.0291,0.1873
29.0137,20.5416,0.0311,0.1876
29.0249,20.5420,0.0318,0.1879
29.0360,20.5423,0.0330,0.1882
29.0472,20.5427,0.0357,0.1885
29.0584,20.5431,0.0367,0.1888
29.0695,20.5436,0.0409,0.1890
29.0807,20.5441,0.0476,0.1893
29.0919,20.5446,0.0526,0.1896
29.1031,20.5452,0.0574,0.1899
29.1142,20.5459,0.0601,0.1902
29.1254,20.5466,0.0615,0.1905
29.1366,20.5473,0.0631,0.1908
29.1477,20.5480,0.0631,0.1911
29.1589,20.5487,0.0633,0.1914
29.1701,20.5494,0.0626,0.1698
29.1813,20.5501,0.0620,0.1482
29.1924,20.5508,0.0634,0.1266
29.2036,20.5515,0.0666,0.1050
29.2148,20.5523,0.0732,0.0834
29.2260,20.5531,0.0797,0.0618
29.2371,20.5541,0.0841,0.0402
29.2483,20.5550,0.0880,0.0186
29.2595,20.5560,0.0919,-0.0030
29.2706,20.5571,0.0954,-0.0246
29.2818,20.5582,0.0982,-0.0462
29.2930,20.5593,0.1002,-0.0678
29.3042,20.5604,0.1015,-0.0894
29.3153,20.5615,0.1033,-0.1110
29.3265,20.5627,0.1046,-0.1326
29.3377,20.5639,0.1038,-0.1542
29.3488,20.5650,0.1045,-0.1758
29.3600,20.5662,0.1082,-0.1974
29.3712,20.5674,0.1097,-0.2045
29.3824,20.5687,0.1083,-0.2116
29.3935,20.5699,0.1092,-0.2187
29.4047,20.5711,0.1160,-0.2259
29.4159,20.5724,0.1148,-0.2330
29.4270,20.5737,0.0897,-0.2401
29.4382,20.5745,0.0573,-0.2472
29.4494,20.5749,0.0332,-0.2543
29.4606,20.5752,0.0160,-0.2615
29.4717,20.5753,0.0064,-0.2686
29.4829,20.5753,0.0011,-0.2757
29.4941,20.5753,-0.0006,-0.2828
29.5053,20.5753,0.0001,-0.2899
29.5164,20.5753,-0.0003,-0.2971
29.5276,20.5753,0.0000,-0.3042
29.5388,20.5753,0.0001,-0.3113
29.5499,20.5753,-0.0000,-0.3184
29.5611,20.5753,0.0004,-0.3255
29.5723,20.5753,-0.0002,-0.3032
29.5835,20.5753,0.0007,-0.2808
29.5946,20.5753,-0.0041,-0.2585
29.6058,20.5752,-0.0205,-0.2361
29.6170,20.5749,-0.0363,-0.2137
29.6281,20.5744,-0.0458,-0.1914
29.6393,20.5739,-0.0527,-0.1690
29.6505,20.5732,-0.0568,-0.1467
29.6617,20.5726,-0.0591,-0.1243
29.6728,20.5719,-0.0593,-0.1020
29.6840,20.5713,-0.0559,-0.0796
29.6952,20.5707,-0.0522,-0.0572
29.7063,20.5701,-0.0509,-0.0349
29.7175,20.5695,-0.0507,-0.0125
29.7287,20.5690,-0.0496,0.0098
29.7399,20.5684,-0.0416,0.0322
29.7510,20.5680,-0.0332,0.0546
29.7622,20.5677,-0.0227,0.0769
29.7734,20.5675,-0.0026,0.0798
29.7846,20.5676,0.0036,0.0827
29.7957,20.5676,-0.0074,0.0856
29.8069,20.5675,-0.0210,0.0884
29.8181,20.5671,-0.0429,0.0913
29.8292,20.5665,-0.0466,0.0942
29.8404,20.5661,-0.0246,0.0971
29.8516,20.5660,-0.0189,0.1000
29.8628,20.5657,-0.0214,0.1028
29.8739,20.5655,-0.0085,0.1057
29.8851,20.5655,0.0107,0.1086
29.8963,20.5657,0.0273,0.1115
29.9074,20.5661,0.0307,0.1144
29.9186,20.5664,0.0242,0.1172
29.9298,20.5666,0.0161,0.1201
29.9410,20.5668,0.0082,0.1230
29.9521,20.5668,0.0046,0.1259
29.9633,20.5669,0.0017,0.1288
29.9745,20.5669,-0.0001,0.1186
29.9856,20.5669,0.0029,0.1084
29.9968,20.5669,0.0055,0.0982
30.0080,20.5670,0.0064,0.0880
30.0192,20.5671,0.0102,0.0778
30.0303,20.5672,0.0174,0.0676
30.0415,20.5675,0.0252,0.0574
30.0527,20.5678,0.0333,0.0472
30.0639,20.5682,0.0396,0.0370
30.0750,20.5687,0.0420,0.0268
30.0862,20.5691,0.0428,0.0166
30.0974,20.5696,0.0413,0.0065
30.1085,20.5701,0.0360,-0.0037
30.1197,20.5704,0.0304,-0.0139
30.1309,20.5707,0.0254,-0.0241
30.1421,20.5710,0.0206,-0.0343
30.1532,20.5712,0.0169,-0.0445
30.1644,20.5714,0.0118,-0.0547
30.1756,20.5715,0.0067,-0.0541
30.1867,20.5715,0.0050,-0.0535
30.1979,20.5716,0.0050,-0.0529
30.2091,20.5716,0.0064,-0.0523
30.2203,20.5717,0.0065,-0.0517
30.2314,20.5718,0.0027,-0.0510
30.2426,20.5718,-0.0001,-0.0504
30.2538,20.5718,0.0001,-0.0498
30.2649,20.5718,-0.0004,-0.0492
30.2761,20.5718,-0.0038,-0.0486
30.2873,20.5717,-0.0069,-0.0480
30.2985,20.5716,-0.0060,-0.0474
30.3096,20.5716,-0.0034,-0.0468
30.3208,20.5715,-0.0025,-0.0462
30.3320,20.5715,-0.0015,-0.0456
30.3432,20.5715,-0.0001,-0.0449
30.3543,20.5715,0.0001,-0.0443
30.3655,20.5715,-0.0003,-0.0437
30.3767,20.5715,-0.0023,-0.0416
30.3878,20.5714,-0.0046,-0.0394
30.3990,20.5714,-0.0044,-0.0372
30.4102,20.5713,-0.0030,-0.0350
30.4214,20.5713,-0.0010,-0.0328
30.4325,20.5713,0.0001,-0.0307
30.4437,20.5713,0.0001,-0.0285
30.4549,20.5713,0.0002,-0.0263
30.4660,20.5713,-0.0004,-0.0241
30.4772,20.5713,-0.0006,-0.0220
30.4884,20.5713,0.0002,-0.0198
30.4996,20.5713,-0.0004,-0.0176
30.5107,20.5713,-0.0020,-0.0154
30.5219,20.5713,-0.0035,-0.0132
30.5331,20.5712,-0.0046,-0.0111
30.5442,20.5712,-0.0043,-0.0089
30.5554,20.5711,-0.0047,-0.0067
30.5666,20.5711,-0.0057,-0.0045
30.5778,20.5710,-0.0067,-0.0046
30.5889,20.5709,-0.0081,-0.0047
30.6001,20.5708,-0.0093,-0.0048
30.6113,20.5707,-0.0099,-0.0049
30.6225,20.5706,-0.0077,-0.0050
30.6336,20.5705,-0.0066,-0.0050
30.6448,20.5705,-0.0062,-0.0051
30.6560,20.5704,-0.0021,-0.0052
30.6671,20.5704,0.0002,-0.0053
30.6783,20.5704,-0.0001,-0.0054
30.6895,20.5704,0.0001,-0.0055
30.7007,20.5704,0.0000,-0.0055
30.7118,20.5704,-0.0000,-0.0056
30.7230,20.5704,0.0002,-0.0057
30.7342,20.5704,-0.0010,-0.0058
30.7453,20.5704,-0.0037,-0.0059
30.7565,20.5703,-0.0042,-0.0060
30.7677,20.5703,-0.0024,-0.0060
30.7789,20.5703,-0.0019,-0.0060
30.7900,20.5702,-0.0021,-0.0059
30.8012,20.5702,-0.0021,-0.0059
30.8124,20.5702,-0.0056,-0.0058
30.8235,20.5701,-0.0089,-0.0057
30.8347,20.5700,-0.0080,-0.0057
30.8459,20.5699,-0.0082,-0.0056
30.8571,20.5698,-0.0080,-0.0055
30.8682,20.5697,-0.0076,-0.0055
30.8794,20.5697,-0.0090,-0.0054
30.8906,20.5695,-0.0094,-0.0054
30.9018,20.5694,-0.0108,-0.0053
30.9129,20.5693,-0.0116,-0.0052
30.9241,20.5692,-0.0102,-0.0052
30.9353,20.5691,-0.0088,-0.0051
30.9464,20.5690,-0.0062,-0.0050
30.9576,20.5689,-0.0033,-0.0050
30.9688,20.5689,-0.0015,-0.0049
30.9800,20.5689,0.0000,-0.0049
30.9911,20.5689,-0.0003,-0.0049
31.0023,20.5689,-0.0022,-0.0049
31.0135,20.5689,-0.0031,-0.0049
31.0246,20.5688,-0.0037,-0.0049
31.0358,20.5688,-0.0040,-0.0049
31.0470,20.5687,-0.0027,-0.0049
31.0582,20.5687,-0.0028,-0.0049
31.0693,20.5687,-0.0050,-0.0049
31.0805,20.5686,-0.0170,-0.0049
31.0917,20.5683,-0.0383,-0.0049
31.1028,20.5678,-0.0370,-0.0049
31.1140,20.5675,-0.0119,-0.0049
31.1252,20.5675,0.0015,-0.0049
31.1364,20.5675,0.0017,-0.0049
