time_s,dist_m,vel_ms,accel_ms2
7.2428,0.0169,-0.0026,-0.0205
7.2540,0.0169,-0.0035,-0.0199
7.2652,0.0168,-0.0045,-0.0193
7.2763,0.0168,-0.0048,-0.0187
7.2875,0.0167,-0.0050,-0.0181
7.2986,0.0167,-0.0045,-0.0175
7.3098,0.0166,-0.0019,-0.0168
7.3210,0.0166,0.0006,-0.0162
7.3321,0.0167,0.0004,-0.0156
7.3433,0.0166,-0.0001,-0.0150
7.3544,0.0167,0.0000,-0.0144
7.3656,0.0166,0.0001,-0.0138
7.3768,0.0167,0.0027,-0.0132
7.3879,0.0167,0.0056,-0.0126
7.3991,0.0168,0.0048,-0.0120
7.4102,0.0168,0.0034,-0.0114
7.4214,0.0169,0.0028,-0.0108
7.4326,0.0169,0.0010,-0.0102
7.4437,0.0169,0.0000,-0.0089
7.4549,0.0169,-0.0007,-0.0076
7.4660,0.0169,-0.0026,-0.0064
7.4772,0.0168,-0.0031,-0.0051
7.4884,0.0168,-0.0023,-0.0038
7.4995,0.0168,-0.0027,-0.0025
7.5107,0.0167,-0.0031,-0.0013
7.5218,0.0167,-0.0030,0.0000
7.5330,0.0167,-0.0046,0.0013
7.5442,0.0166,-0.0066,0.0026
7.5553,0.0165,-0.0083,0.0039
7.5665,0.0164,-0.0104,0.0051
7.5776,0.0163,-0.0092,0.0064
7.5888,0.0162,-0.0056,0.0077
7.6000,0.0162,-0.0036,0.0090
7.6111,0.0161,-0.0027,0.0102
7.6223,0.0161,-0.0010,0.0115
7.6334,0.0161,0.0001,0.0128
7.6446,0.0161,0.0000,0.0123
7.6558,0.0161,-0.0000,0.0117
7.6669,0.0161,0.0001,0.0112
7.6781,0.0161,-0.0000,0.0107
7.6892,0.0161,0.0000,0.0101
7.7004,0.0161,-0.0000,0.0096
7.7116,0.0161,-0.0000,0.0091
7.7227,0.0161,0.0000,0.0085
7.7339,0.0161,-0.0001,0.0080
7.7450,0.0161,0.0009,0.0075
7.7562,0.0161,0.0023,0.0070
7.7674,0.0162,0.0025,0.0064
7.7785,0.0162,0.0028,0.0059
7.7897,0.0162,0.0037,0.0054
7.8008,0.0163,0.0050,0.0048
7.8120,0.0163,0.0062,0.0043
7.8232,0.0164,0.0059,0.0038
7.8343,0.0165,0.0048,0.0032
7.8455,0.0165,0.0025,0.0033
7.8566,0.0165,0.0004,0.0033
7.8678,0.0165,-0.0001,0.0033
7.8790,0.0165,0.0000,0.0033
7.8901,0.0165,-0.0000,0.0033
7.9013,0.0165,-0.0000,0.0034
7.9124,0.0165,-0.0000,0.0034
7.9236,0.0165,-0.0000,0.0034
7.9348,0.0165,0.0000,0.0034
7.9459,0.0165,-0.0001,0.0034
7.9571,0.0165,0.0001,0.0035
7.9682,0.0165,-0.0001,0.0035
7.9794,0.0165,0.0004,0.0035
7.9906,0.0165,0.0021,0.0035
8.0017,0.0166,0.0016,0.0035
8.0129,0.0166,0.0000,0.0036
8.0240,0.0166,0.0000,0.0036
8.0352,0.0166,0.0010,0.0036
8.0464,0.0166,0.0020,0.0037
8.0575,0.0166,0.0010,0.0039
8.0687,0.0166,0.0001,0.0040
8.0798,0.0166,-0.0001,0.0042
8.0910,0.0166,0.0004,0.0043
8.1022,0.0166,0.0021,0.0045
8.1133,0.0166,0.0017,0.0046
8.1245,0.0167,0.0015,0.0047
8.1356,0.0167,0.0030,0.0049
8.1468,0.0167,0.0031,0.0050
8.1580,0.0168,0.0030,0.0052
8.1691,0.0168,0.0016,0.0053
8.1803,0.0168,-0.0000,0.0055
8.1914,0.0168,0.0000,0.0056
8.2026,0.0168,-0.0000,0.0057
8.2138,0.0168,-0.0000,0.0059
8.2249,0.0168,0.0000,0.0060
8.2361,0.0168,-0.0001,0.0062
8.2472,0.0168,0.0000,0.0050
8.2584,0.0168,-0.0001,0.0039
8.2696,0.0168,0.0009,0.0027
8.2807,0.0168,0.0027,0.0015
8.2919,0.0168,0.0034,0.0004
8.3030,0.0169,0.0046,-0.0008
8.3142,0.0169,0.0060,-0.0019
8.3254,0.0170,0.0071,-0.0031
8.3365,0.0171,0.0088,-0.0042
8.3477,0.0172,0.0082,-0.0054
8.3588,0.0173,0.0069,-0.0065
8.3700,0.0174,0.0066,-0.0077
8.3812,0.0174,0.0056,-0.0088
8.3923,0.0175,0.0059,-0.0100
8.4035,0.0176,0.0055,-0.0111
8.4146,0.0176,0.0044,-0.0123
8.4258,0.0177,0.0036,-0.0135
8.4370,0.0177,0.0020,-0.0146
8.4481,0.0177,0.0021,-0.0144
8.4593,0.0177,0.0016,-0.0142
8.4704,0.0177,-0.0001,-0.0140
8.4816,0.0177,0.0000,-0.0138
8.4928,0.0177,-0.0000,-0.0136
8.5039,0.0177,-0.0000,-0.0135
8.5151,0.0177,0.0000,-0.0133
8.5262,0.0177,-0.0000,-0.0131
8.5374,0.0177,-0.0000,-0.0129
8.5486,0.0177,0.0001,-0.0127
8.5597,0.0177,-0.0005,-0.0125
8.5709,0.0177,-0.0022,-0.0123
8.5820,0.0177,-0.0015,-0.0121
8.5932,0.0177,0.0001,-0.0119
8.6044,0.0177,-0.0000,-0.0117
8.6155,0.0177,0.0001,-0.0115
8.6267,0.0177,-0.0010,-0.0113
8.6378,0.0177,-0.0034,-0.0111
8.6490,0.0176,-0.0054,-0.0100
8.6602,0.0176,-0.0078,-0.0090
8.6713,0.0175,-0.0093,-0.0079
8.6825,0.0173,-0.0091,-0.0068
8.6936,0.0172,-0.0082,-0.0057
8.7048,0.0172,-0.0063,-0.0046
8.7160,0.0171,-0.0044,-0.0035
8.7271,0.0171,-0.0033,-0.0024
8.7383,0.0170,-0.0026,-0.0013
8.7494,0.0170,-0.0025,-0.0002
8.7606,0.0170,-0.0019,0.0009
8.7718,0.0170,-0.0003,0.0020
8.7829,0.0170,0.0001,0.0031
8.7941,0.0170,-0.0001,0.0042
8.8052,0.0170,0.0000,0.0053
8.8164,0.0170,-0.0000,0.0064
8.8276,0.0170,0.0000,0.0075
8.8387,0.0170,0.0000,0.0086
8.8499,0.0170,-0.0000,0.0083
8.8610,0.0170,0.0000,0.0080
8.8722,0.0170,-0.0000,0.0078
8.8834,0.0170,0.0000,0.0075
8.8945,0.0170,-0.0000,0.0072
8.9057,0.0170,0.0000,0.0070
8.9168,0.0170,0.0000,0.0067
8.9280,0.0170,-0.0000,0.0064
8.9392,0.0170,0.0000,0.0062
8.9503,0.0170,-0.0000,0.0059
8.9615,0.0170,0.0000,0.0056
8.9726,0.0170,0.0000,0.0054
8.9838,0.0170,-0.0000,0.0051
8.9950,0.0170,0.0000,0.0048
9.0061,0.0170,-0.0000,0.0046
9.0173,0.0170,-0.0000,0.0043
9.0284,0.0170,0.0000,0.0040
9.0396,0.0170,-0.0000,0.0038
9.0508,0.0170,0.0000,0.0007
9.0619,0.0170,0.0000,-0.0024
9.0731,0.0170,-0.0000,-0.0055
9.0842,0.0170,0.0000,-0.0085
9.0954,0.0170,-0.0000,-0.0116
9.1066,0.0170,0.0000,-0.0147
9.1177,0.0170,-0.0000,-0.0178
9.1289,0.0170,-0.0000,-0.0208
9.1400,0.0170,0.0000,-0.0239
9.1512,0.0170,-0.0000,-0.0270
9.1624,0.0170,0.0000,-0.0301
9.1735,0.0170,-0.0000,-0.0332
9.1847,0.0170,0.0000,-0.0362
9.1958,0.0170,0.0000,-0.0393
9.2070,0.0170,-0.0000,-0.0424
9.2182,0.0170,0.0000,-0.0455
9.2293,0.0170,-0.0001,-0.0485
9.2405,0.0170,0.0001,-0.0516
9.2516,0.0170,-0.0006,-0.0517
9.2628,0.0170,-0.0023,-0.0517
9.2740,0.0169,-0.0014,-0.0518
9.2851,0.0169,0.0002,-0.0519
9.2963,0.0169,-0.0012,-0.0519
9.3074,0.0169,-0.0035,-0.0520
9.3186,0.0168,-0.0041,-0.0520
9.3298,0.0168,-0.0042,-0.0521
9.3409,0.0168,-0.0052,-0.0521
9.3521,0.0167,-0.0067,-0.0522
9.3632,0.0166,-0.0087,-0.0523
9.3744,0.0165,-0.0105,-0.0523
9.3856,0.0164,-0.0112,-0.0524
9.3967,0.0162,-0.0119,-0.0524
9.4079,0.0161,-0.0122,-0.0525
9.4190,0.0160,-0.0127,-0.0525
9.4302,0.0158,-0.0184,-0.0526
9.4414,0.0156,-0.0246,-0.0527
9.4525,0.0153,-0.0258,-0.0500
9.4637,0.0150,-0.0267,-0.0474
9.4748,0.0147,-0.0277,-0.0448
9.4860,0.0144,-0.0269,-0.0422
9.4972,0.0141,-0.0258,-0.0396
9.5083,0.0138,-0.0252,-0.0370
9.5195,0.0135,-0.0252,-0.0344
9.5306,0.0132,-0.0240,-0.0318
9.5418,0.0130,-0.0240,-0.0291
9.5530,0.0127,-0.0263,-0.0265
9.5641,0.0124,-0.0250,-0.0239
9.5753,0.0121,-0.0233,-0.0213
9.5864,0.0119,-0.0264,-0.0187
9.5976,0.0115,-0.0278,-0.0161
9.6088,0.0112,-0.0269,-0.0135
9.6199,0.0109,-0.0285,-0.0109
9.6311,0.0106,-0.0273,-0.0082
9.6422,0.0103,-0.0235,-0.0056
9.6534,0.0101,-0.0239,-0.0070
9.6646,0.0098,-0.0228,-0.0083
9.6757,0.0096,-0.0191,-0.0096
9.6869,0.0094,-0.0183,-0.0109
9.6980,0.0092,-0.0184,-0.0122
9.7092,0.0090,-0.0183,-0.0135
9.7204,0.0088,-0.0175,-0.0149
9.7315,0.0086,-0.0164,-0.0162
9.7427,0.0084,-0.0170,-0.0175
9.7538,0.0082,-0.0163,-0.0188
9.7650,0.0080,-0.0152,-0.0201
9.7762,0.0079,-0.0155,-0.0214
9.7873,0.0077,-0.0161,-0.0228
9.7985,0.0075,-0.0168,-0.0241
9.8096,0.0073,-0.0171,-0.0254
9.8208,0.0071,-0.0174,-0.0267
9.8320,0.0069,-0.0191,-0.0280
9.8431,0.0067,-0.0195,-0.0293
9.8543,0.0065,-0.0171,-0.0278
9.8654,0.0063,-0.0155,-0.0263
9.8766,0.0061,-0.0165,-0.0248
9.8878,0.0059,-0.0185,-0.0233
9.8989,0.0057,-0.0201,-0.0218
9.9101,0.0055,-0.0218,-0.0203
9.9212,0.0052,-0.0252,-0.0188
9.9324,0.0049,-0.0302,-0.0173
9.9436,0.0046,-0.0340,-0.0158
9.9547,0.0042,-0.0361,-0.0143
9.9659,0.0038,-0.0383,-0.0128
9.9770,0.0033,-0.0387,-0.0113
9.9882,0.0029,-0.0389,-0.0098
9.9994,0.0024,-0.0409,-0.0083
10.0105,0.0020,-0.0418,-0.0068
10.0217,0.0015,-0.0427,-0.0053
10.0328,0.0010,-0.0448,-0.0038
10.0440,0.0005,-0.0472,-0.0023
10.0552,-0.0000,-0.0482,0.0020
10.0663,-0.0006,-0.0466,0.0064
10.0775,-0.0011,-0.0443,0.0107
10.0886,-0.0016,-0.0408,0.0150
10.0998,-0.0020,-0.0348,0.0194
10.1110,-0.0023,-0.0295,0.0237
10.1221,-0.0026,-0.0263,0.0280
10.1333,-0.0029,-0.0227,0.0324
10.1444,-0.0031,-0.0191,0.0367
10.1556,-0.0033,-0.0172,0.0410
10.1668,-0.0035,-0.0174,0.0454
10.1779,-0.0037,-0.0174,0.0497
10.1891,-0.0039,-0.0161,0.0540
10.2002,-0.0041,-0.0164,0.0584
10.2114,-0.0043,-0.0160,0.0627
10.2226,-0.0044,-0.0146,0.0670
10.2337,-0.0046,-0.0148,0.0714
10.2449,-0.0048,-0.0140,0.0757
10.2560,-0.0049,-0.0145,0.0732
10.2672,-0.0051,-0.0160,0.0706
10.2784,-0.0053,-0.0170,0.0681
10.2895,-0.0055,-0.0191,0.0655
10.3007,-0.0057,-0.0192,0.0630
10.3118,-0.0059,-0.0191,0.0604
10.3230,-0.0061,-0.0204,0.0579
10.3342,-0.0064,-0.0195,0.0553
10.3453,-0.0066,-0.0184,0.0528
10.3565,-0.0068,-0.0183,0.0503
10.3676,-0.0070,-0.0176,0.0477
10.3788,-0.0072,-0.0158,0.0452
10.3900,-0.0073,-0.0133,0.0426
10.4011,-0.0075,-0.0134,0.0401
10.4123,-0.0076,-0.0160,0.0375
10.4234,-0.0078,-0.0151,0.0350
10.4346,-0.0080,-0.0127,0.0324
10.4458,-0.0081,-0.0121,0.0299
10.4569,-0.0082,-0.0098,0.0257
10.4681,-0.0083,-0.0060,0.0215
10.4792,-0.0084,-0.0022,0.0173
10.4904,-0.0084,-0.0003,0.0132
10.5016,-0.0084,-0.0005,0.0090
10.5127,-0.0084,0.0004,0.0048
10.5239,-0.0084,0.0006,0.0006
10.5350,-0.0084,-0.0001,-0.0036
10.5462,-0.0084,0.0001,-0.0078
10.5574,-0.0084,-0.0001,-0.0120
10.5685,-0.0084,0.0000,-0.0161
10.5797,-0.0084,-0.0000,-0.0203
10.5908,-0.0084,-0.0000,-0.0245
10.6020,-0.0084,0.0000,-0.0287
10.6132,-0.0084,-0.0007,-0.0329
10.6243,-0.0084,0.0001,-0.0371
10.6355,-0.0084,0.0007,-0.0413
10.6466,-0.0084,0.0000,-0.0455
10.6578,-0.0084,0.0000,-0.0403
10.6690,-0.0084,-0.0026,-0.0351
10.6801,-0.0084,-0.0068,-0.0300
10.6913,-0.0085,-0.0090,-0.0248
10.7024,-0.0086,-0.0111,-0.0197
10.7136,-0.0088,-0.0136,-0.0145
10.7248,-0.0089,-0.0160,-0.0093
10.7359,-0.0091,-0.0195,-0.0042
10.7471,-0.0094,-0.0238,0.0010
10.7582,-0.0097,-0.0273,0.0061
10.7694,-0.0100,-0.0300,0.0113
10.7806,-0.0103,-0.0316,0.0165
10.7917,-0.0107,-0.0319,0.0216
10.8029,-0.0110,-0.0324,0.0268
10.8140,-0.0114,-0.0327,0.0320
10.8252,-0.0118,-0.0320,0.0371
10.8364,-0.0121,-0.0324,0.0423
10.8475,-0.0125,-0.0341,0.0474
10.8587,-0.0129,-0.0340,0.0493
10.8698,-0.0133,-0.0327,0.0512
10.8810,-0.0136,-0.0310,0.0530
10.8922,-0.0139,-0.0264,0.0549
10.9033,-0.0142,-0.0199,0.0567
10.9145,-0.0144,-0.0123,0.0586
10.9256,-0.0145,-0.0055,0.0605
10.9368,-0.0145,-0.0006,0.0623
10.9480,-0.0145,0.0036,0.0642
10.9591,-0.0144,0.0055,0.0660
10.9703,-0.0144,0.0065,0.0679
10.9814,-0.0143,0.0078,0.0698
10.9926,-0.0142,0.0083,0.0716
11.0038,-0.0141,0.0076,0.0735
11.0149,-0.0140,0.0078,0.0753
11.0261,-0.0139,0.0108,0.0772
11.0372,-0.0138,0.0123,0.0791
11.0484,-0.0137,0.0134,0.0809
11.0596,-0.0135,0.0148,0.0749
11.0707,-0.0133,0.0147,0.0688
11.0819,-0.0132,0.0168,0.0628
11.0930,-0.0129,0.0187,0.0567
11.1042,-0.0127,0.0180,0.0507
11.1154,-0.0125,0.0171,0.0446
11.1265,-0.0124,0.0172,0.0386
11.1377,-0.0122,0.0169,0.0325
11.1488,-0.0120,0.0132,0.0264
11.1600,-0.0119,0.0107,0.0204
11.1712,-0.0117,0.0101,0.0143
11.1823,-0.0116,0.0092,0.0083
11.1935,-0.0115,0.0091,0.0022
11.2046,-0.0114,0.0094,-0.0038
11.2158,-0.0113,0.0109,-0.0099
11.2270,-0.0112,0.0100,-0.0159
11.2381,-0.0111,0.0062,-0.0220
11.2493,-0.0111,0.0045,-0.0280
11.2604,-0.0110,0.0039,-0.0232
11.2716,-0.0110,0.0032,-0.0183
11.2828,-0.0109,0.0026,-0.0134
11.2939,-0.0109,0.0025,-0.0085
11.3051,-0.0109,0.0040,-0.0037
11.3162,-0.0108,0.0039,0.0012
11.3274,-0.0108,0.0033,0.0061
11.3386,-0.0107,0.0037,0.0109
11.3497,-0.0107,0.0031,0.0158
11.3609,-0.0107,0.0025,0.0207
11.3720,-0.0107,0.0017,0.0256
11.3832,-0.0106,0.0015,0.0304
11.3944,-0.0106,0.0021,0.0353
11.4055,-0.0106,0.0021,0.0402
11.4167,-0.0106,0.0019,0.0451
11.4278,-0.0106,0.0021,0.0499
11.4390,-0.0105,0.0020,0.0548
11.4502,-0.0105,0.0009,0.0597
11.4613,-0.0105,-0.0003,0.0664
11.4725,-0.0105,0.0002,0.0731
11.4836,-0.0105,0.0019,0.0798
11.4948,-0.0105,0.0018,0.0865
11.5060,-0.0105,0.0007,0.0932
11.5171,-0.0105,0.0027,0.0999
11.5283,-0.0104,0.0062,0.1066
11.5394,-0.0103,0.0089,0.1133
11.5506,-0.0102,0.0122,0.1200
11.5618,-0.0100,0.0157,0.1267
11.5729,-0.0099,0.0196,0.1334
11.5841,-0.0096,0.0249,0.1401
11.5952,-0.0093,0.0276,0.1468
11.6064,-0.0090,0.0287,0.1536
11.6176,-0.0087,0.0310,0.1603
11.6287,-0.0083,0.0311,0.1670
11.6399,-0.0080,0.0304,0.1737
11.6510,-0.0076,0.0294,0.1804
11.6622,-0.0073,0.0276,0.1786
11.6734,-0.0070,0.0266,0.1767
11.6845,-0.0067,0.0280,0.1749
11.6957,-0.0064,0.0327,0.1731
11.7068,-0.0060,0.0365,0.1713
11.7180,-0.0056,0.0400,0.1695
11.7292,-0.0051,0.0450,0.1676
11.7403,-0.0046,0.0488,0.1658
11.7515,-0.0040,0.0528,0.1640
11.7626,-0.0034,0.0573,0.1622
11.7738,-0.0027,0.0618,0.1604
11.7850,-0.0020,0.0698,0.1586
11.7961,-0.0012,0.0784,0.1567
11.8073,-0.0003,0.0835,0.1549
11.8184,0.0007,0.0891,0.1531
11.8296,0.0017,0.0912,0.1513
11.8408,0.0027,0.0878,0.1495
11.8519,0.0037,0.0864,0.1476
11.8631,0.0047,0.0843,0.1500
11.8742,0.0056,0.0815,0.1523
11.8854,0.0065,0.0793,0.1546
11.8966,0.0073,0.0741,0.1570
11.9077,0.0081,0.0699,0.1593
11.9189,0.0089,0.0678,0.1616
11.9300,0.0096,0.0679,0.1639
11.9412,0.0104,0.0683,0.1663
11.9524,0.0112,0.0673,0.1686
11.9635,0.0119,0.0684,0.1709
11.9747,0.0127,0.0680,0.1732
11.9858,0.0134,0.0663,0.1756
11.9970,0.0142,0.0661,0.1779
12.0082,0.0149,0.0676,0.1802
12.0193,0.0157,0.0710,0.1825
12.0305,0.0165,0.0767,0.1849
12.0416,0.0174,0.0854,0.1872
12.0528,0.0184,0.0938,0.1895
12.0640,0.0195,0.1032,0.1841
12.0751,0.0207,0.1098,0.1786
12.0863,0.0219,0.1096,0.1732
12.0974,0.0232,0.1119,0.1677
12.1086,0.0244,0.1180,0.1622
12.1198,0.0258,0.1265,0.1568
12.1309,0.0273,0.1382,0.1513
12.1421,0.0289,0.1432,0.1459
12.1532,0.0305,0.1391,0.1404
12.1644,0.0320,0.1361,0.1350
12.1756,0.0335,0.1401,0.1295
12.1867,0.0351,0.1430,0.1240
12.1979,0.0367,0.1367,0.1186
12.2090,0.0382,0.1307,0.1131
12.2202,0.0396,0.1338,0.1077
12.2314,0.0411,0.1436,0.1022
12.2425,0.0428,0.1518,0.0968
12.2537,0.0445,0.1502,0.0913
12.2648,0.0462,0.1443,0.0801
12.2760,0.0478,0.1432,0.0690
12.2872,0.0494,0.1448,0.0578
12.2983,0.0510,0.1418,0.0467
12.3095,0.0525,0.1346,0.0355
12.3206,0.0540,0.1338,0.0244
12.3318,0.0555,0.1427,0.0132
12.3430,0.0572,0.1463,0.0020
12.3541,0.0588,0.1364,-0.0091
12.3653,0.0602,0.1301,-0.0203
12.3764,0.0617,0.1381,-0.0314
12.3876,0.0633,0.1446,-0.0426
12.3988,0.0649,0.1374,-0.0538
12.4099,0.0664,0.1287,-0.0649
12.4211,0.0678,0.1328,-0.0761
12.4322,0.0693,0.1395,-0.0872
12.4434,0.0709,0.1360,-0.0984
12.4546,0.0724,0.1312,-0.1095
12.4657,0.0738,0.1338,-0.0987
12.4769,0.0754,0.1423,-0.0879
12.4880,0.0770,0.1463,-0.0771
12.4992,0.0786,0.1391,-0.0663
12.5104,0.0801,0.1399,-0.0555
12.5215,0.0817,0.1518,-0.0448
12.5327,0.0835,0.1488,-0.0340
12.5438,0.0851,0.1328,-0.0232
12.5550,0.0865,0.1236,-0.0124
12.5662,0.0878,0.1255,-0.0016
12.5773,0.0893,0.1218,0.0092
12.5885,0.0905,0.1052,0.0200
12.5996,0.0916,0.0937,0.0308
12.6108,0.0926,0.0904,0.0416
12.6220,0.0936,0.0913,0.0524
12.6331,0.0947,0.0902,0.0632
12.6443,0.0956,0.0796,0.0740
12.6554,0.0965,0.0717,0.0848
12.6666,0.0972,0.0722,0.0853
12.6778,0.0981,0.0771,0.0857
12.6889,0.0990,0.0845,0.0862
12.7001,0.0999,0.0915,0.0866
12.7112,0.1010,0.0935,0.0870
12.7224,0.1020,0.0913,0.0875
12.7336,0.1030,0.0951,0.0879
12.7447,0.1042,0.1046,0.0884
12.7559,0.1054,0.1208,0.0888
12.7670,0.1069,0.1415,0.0892
12.7782,0.1085,0.1500,0.0897
12.7894,0.1102,0.1544,0.0901
12.8005,0.1120,0.1689,0.0905
12.8117,0.1140,0.1831,0.0910
12.8228,0.1161,0.1840,0.0914
12.8340,0.1181,0.1794,0.0919
12.8452,0.1201,0.1865,0.0923
12.8563,0.1222,0.1921,0.0927
12.8675,0.1244,0.1889,0.0719
12.8786,0.1265,0.1942,0.0511
12.8898,0.1287,0.1979,0.0302
12.9010,0.1309,0.1937,0.0094
12.9121,0.1330,0.1936,-0.0114
12.9233,0.1352,0.1881,-0.0322
12.9344,0.1372,0.1768,-0.0531
12.9456,0.1391,0.1751,-0.0739
12.9568,0.1411,0.1753,-0.0947
12.9679,0.1431,0.1682,-0.1156
12.9791,0.1449,0.1647,-0.1364
12.9902,0.1467,0.1629,-0.1572
13.0014,0.1485,0.1493,-0.1781
13.0126,0.1501,0.1343,-0.1989
13.0237,0.1515,0.1333,-0.2197
13.0349,0.1530,0.1347,-0.2406
13.0460,0.1545,0.1243,-0.2614
13.0572,0.1558,0.1130,-0.2822
13.0684,0.1570,0.1130,-0.2717
13.0795,0.1583,0.1158,-0.2611
13.0907,0.1596,0.1125,-0.2506
13.1018,0.1608,0.1051,-0.2401
13.1130,0.1620,0.0997,-0.2295
13.1242,0.1631,0.1040,-0.2190
13.1353,0.1643,0.1123,-0.2085
13.1465,0.1656,0.1100,-0.1979
13.1576,0.1668,0.1016,-0.1874
13.1688,0.1678,0.0984,-0.1769
13.1800,0.1689,0.1005,-0.1663
13.1911,0.1701,0.1011,-0.1558
13.2023,0.1712,0.0917,-0.1453
13.2134,0.1721,0.0754,-0.1347
13.2246,0.1729,0.0607,-0.1242
13.2358,0.1735,0.0489,-0.1137
13.2469,0.1740,0.0448,-0.1031
13.2581,0.1745,0.0494,-0.0926
13.2692,0.1751,0.0560,-0.0724
13.2804,0.1757,0.0604,-0.0523
13.2916,0.1764,0.0588,-0.0321
13.3027,0.1771,0.0512,-0.0119
13.3139,0.1776,0.0473,0.0083
13.3250,0.1781,0.0508,0.0284
13.3362,0.1787,0.0541,0.0486
13.3474,0.1793,0.0574,0.0688
13.3585,0.1800,0.0646,0.0889
13.3697,0.1808,0.0735,0.1091
13.3808,0.1816,0.0792,0.1293
13.3920,0.1825,0.0771,0.1494
13.4032,0.1833,0.0733,0.1696
13.4143,0.1842,0.0781,0.1898
13.4255,0.1851,0.0874,0.2100
13.4366,0.1861,0.0961,0.2301
13.4478,0.1872,0.1053,0.2503
13.4590,0.1885,0.1101,0.2705
13.4701,0.1897,0.1068,0.2709
13.4813,0.1908,0.1065,0.2714
13.4924,0.1921,0.1187,0.2719
13.5036,0.1935,0.1327,0.2723
13.5148,0.1950,0.1333,0.2728
13.5259,0.1965,0.1251,0.2733
13.5371,0.1978,0.1262,0.2737
13.5482,0.1993,0.1393,0.2742
13.5594,0.2009,0.1449,0.2747
13.5706,0.2025,0.1375,0.2752
13.5817,0.2040,0.1362,0.2756
13.5929,0.2056,0.1464,0.2761
13.6040,0.2073,0.1515,0.2766
13.6152,0.2089,0.1470,0.2770
13.6264,0.2106,0.1508,0.2775
13.6375,0.2123,0.1624,0.2780
13.6487,0.2142,0.1637,0.2784
13.6598,0.2160,0.1617,0.2789
13.6710,0.2178,0.1658,0.2901
13.6822,0.2197,0.1655,0.3013
13.6933,0.2215,0.1644,0.3124
13.7045,0.2233,0.1747,0.3236
13.7156,0.2254,0.1834,0.3348
13.7268,0.2274,0.1788,0.3460
13.7380,0.2294,0.1783,0.3572
13.7491,0.2314,0.1844,0.3683
13.7603,0.2335,0.1806,0.3795
13.7714,0.2354,0.1783,0.3907
13.7826,0.2375,0.1872,0.4019
13.7938,0.2396,0.1905,0.4131
13.8049,0.2417,0.1902,0.4242
13.8161,0.2439,0.1997,0.4354
13.8272,0.2462,0.2069,0.4466
13.8384,0.2485,0.2136,0.4578
13.8496,0.2509,0.2261,0.4690
13.8607,0.2535,0.2277,0.4801
13.8719,0.2560,0.2275,0.4957
13.8830,0.2586,0.2301,0.5113
13.8942,0.2612,0.2268,0.5269
13.9054,0.2637,0.2286,0.5425
13.9165,0.2663,0.2300,0.5581
13.9277,0.2688,0.2363,0.5737
13.9388,0.2715,0.2561,0.5893
13.9500,0.2745,0.2789,0.6049
13.9612,0.2778,0.3002,0.6205
13.9723,0.2812,0.3120,0.6361
13.9835,0.2847,0.3204,0.6517
13.9946,0.2884,0.3292,0.6673
14.0058,0.2921,0.3259,0.6829
14.0170,0.2956,0.3202,0.6985
14.0281,0.2992,0.3240,0.7141
14.0393,0.3029,0.3350,0.7297
14.0504,0.3067,0.3472,0.7453
14.0616,0.3106,0.3537,0.7609
14.0728,0.3146,0.3579,0.7555
14.0839,0.3186,0.3644,0.7501
14.0951,0.3227,0.3743,0.7447
14.1062,0.3270,0.3809,0.7393
14.1174,0.3312,0.3815,0.7339
14.1286,0.3355,0.3836,0.7285
14.1397,0.3398,0.3847,0.7231
14.1509,0.3441,0.3952,0.7177
14.1620,0.3486,0.4170,0.7123
14.1732,0.3534,0.4292,0.7069
14.1844,0.3582,0.4352,0.7015
14.1955,0.3631,0.4423,0.6961
14.2067,0.3681,0.4522,0.6907
14.2178,0.3732,0.4685,0.6853
14.2290,0.3785,0.4935,0.6799
14.2402,0.3842,0.5323,0.6745
14.2513,0.3904,0.5717,0.6691
14.2625,0.3970,0.5936,0.6637
14.2736,0.4036,0.6022,0.6346
14.2848,0.4104,0.6099,0.6055
14.2960,0.4173,0.6197,0.5764
14.3071,0.4242,0.6231,0.5473
14.3183,0.4312,0.6085,0.5181
14.3294,0.4378,0.5849,0.4890
14.3406,0.4442,0.5754,0.4599
14.3518,0.4507,0.5755,0.4308
14.3629,0.4571,0.5755,0.4016
14.3741,0.4635,0.5719,0.3725
14.3852,0.4698,0.5650,0.3434
14.3964,0.4761,0.5829,0.3143
14.4076,0.4828,0.6139,0.2852
14.4187,0.4898,0.6157,0.2560
14.4299,0.4966,0.6011,0.2269
14.4410,0.5032,0.5943,0.1978
14.4522,0.5098,0.5967,0.1687
14.4634,0.5165,0.6063,0.1396
14.4745,0.5234,0.6117,0.1228
14.4857,0.5302,0.6025,0.1061
14.4968,0.5368,0.5975,0.0894
14.5080,0.5435,0.5968,0.0726
14.5192,0.5501,0.5856,0.0559
14.5303,0.5566,0.5929,0.0392
14.5415,0.5634,0.6169,0.0224
14.5526,0.5704,0.6319,0.0057
14.5638,0.5775,0.6361,-0.0110
14.5750,0.5846,0.6286,-0.0277
14.5861,0.5915,0.6248,-0.0445
14.5973,0.5985,0.6244,-0.0612
14.6084,0.6055,0.6161,-0.0779
14.6196,0.6123,0.5998,-0.0947
14.6308,0.6188,0.5819,-0.1114
14.6419,0.6253,0.5630,-0.1281
14.6531,0.6314,0.5416,-0.1449
14.6642,0.6373,0.5440,-0.1616
14.6754,0.6435,0.5684,-0.1600
