time_s,dist_m,vel_ms,accel_ms2
1.2200,-0.0003,0.0007,-0.0096
1.2400,-0.0003,0.0010,-0.0100
1.2600,-0.0003,0.0011,-0.0103
1.2800,-0.0003,0.0012,-0.0107
1.3000,-0.0003,0.0012,-0.0110
1.3200,-0.0003,0.0010,-0.0113
1.3400,-0.0003,0.0006,-0.0116
1.3600,-0.0003,-0.0000,-0.0118
1.3800,-0.0003,-0.0008,-0.0121
1.4000,-0.0003,-0.0018,-0.0123
1.4200,-0.0003,-0.0030,-0.0125
1.4400,-0.0003,-0.0043,-0.0127
1.4600,-0.0003,-0.0056,-0.0128
1.4800,-0.0003,-0.0068,-0.0129
1.5000,-0.0004,-0.0079,-0.0130
1.5200,-0.0007,-0.0087,-0.0131
1.5400,-0.0009,-0.0093,-0.0131
1.5600,-0.0012,-0.0094,-0.0131
1.5800,-0.0014,-0.0092,-0.0130
1.6000,-0.0017,-0.0085,-0.0129
1.6200,-0.0019,-0.0075,-0.0128
1.6400,-0.0021,-0.0061,-0.0126
1.6600,-0.0023,-0.0046,-0.0124
1.6800,-0.0023,-0.0030,-0.0122
1.7000,-0.0023,-0.0015,-0.0119
1.7200,-0.0023,-0.0002,-0.0116
1.7400,-0.0023,0.0007,-0.0113
1.7600,-0.0023,0.0012,-0.0109
1.7800,-0.0023,0.0011,-0.0104
1.8000,-0.0023,0.0004,-0.0099
1.8200,-0.0023,-0.0008,-0.0094
1.8400,-0.0023,-0.0026,-0.0089
1.8600,-0.0023,-0.0049,-0.0083
1.8800,-0.0023,-0.0075,-0.0076
1.9000,-0.0023,-0.0102,-0.0069
1.9200,-0.0023,-0.0129,-0.0062
1.9400,-0.0026,-0.0153,-0.0055
1.9600,-0.0032,-0.0173,-0.0047
1.9800,-0.0036,-0.0187,-0.0038
2.0000,-0.0042,-0.0194,-0.0030
2.0200,-0.0047,-0.0193,-0.0021
2.0400,-0.0053,-0.0186,-0.0011
2.0600,-0.0058,-0.0172,-0.0002
2.0800,-0.0062,-0.0153,0.0008
2.1000,-0.0066,-0.0130,0.0018
2.1200,-0.0067,-0.0106,0.0029
2.1400,-0.0067,-0.0084,0.0039
2.1600,-0.0067,-0.0064,0.0050
2.1800,-0.0067,-0.0048,0.0061
2.2000,-0.0067,-0.0039,0.0073
2.2200,-0.0067,-0.0036,0.0084
2.2400,-0.0067,-0.0039,0.0095
2.2600,-0.0067,-0.0048,0.0107
2.2800,-0.0068,-0.0061,0.0119
2.3000,-0.0067,-0.0077,0.0131
2.3200,-0.0067,-0.0095,0.0142
2.3400,-0.0068,-0.0111,0.0154
2.3600,-0.0072,-0.0125,0.0166
2.3800,-0.0076,-0.0135,0.0178
2.4000,-0.0082,-0.0140,0.0189
2.4200,-0.0088,-0.0139,0.0201
2.4400,-0.0093,-0.0133,0.0213
2.4600,-0.0095,-0.0122,0.0224
2.4800,-0.0096,-0.0106,0.0235
2.5000,-0.0096,-0.0089,0.0246
2.5200,-0.0096,-0.0070,0.0257
2.5400,-0.0096,-0.0052,0.0267
2.5600,-0.0096,-0.0035,0.0278
2.5800,-0.0096,-0.0020,0.0288
2.6000,-0.0096,-0.0008,0.0298
2.6200,-0.0096,0.0001,0.0307
2.6400,-0.0096,0.0006,0.0316
2.6600,-0.0096,0.0010,0.0325
2.6800,-0.0096,0.0011,0.0333
2.7000,-0.0096,0.0011,0.0341
2.7200,-0.0096,0.0010,0.0349
2.7400,-0.0096,0.0009,0.0356
2.7600,-0.0096,0.0008,0.0363
2.7800,-0.0096,0.0008,0.0369
2.8000,-0.0097,0.0009,0.0376
2.8200,-0.0097,0.0011,0.0381
2.8400,-0.0097,0.0013,0.0386
2.8600,-0.0097,0.0016,0.0391
2.8800,-0.0097,0.0018,0.0396
2.9000,-0.0097,0.0020,0.0400
2.9200,-0.0093,0.0021,0.0403
2.9400,-0.0092,0.0021,0.0407
2.9600,-0.0092,0.0020,0.0410
2.9800,-0.0092,0.0019,0.0412
3.0000,-0.0092,0.0017,0.0414
3.0200,-0.0091,0.0015,0.0416
3.0400,-0.0091,0.0014,0.0418
3.0600,-0.0091,0.0014,0.0420
3.0800,-0.0091,0.0016,0.0421
3.1000,-0.0091,0.0021,0.0422
3.1200,-0.0091,0.0029,0.0423
3.1400,-0.0091,0.0041,0.0423
3.1600,-0.0091,0.0057,0.0424
3.1800,-0.0091,0.0077,0.0425
3.2000,-0.0089,0.0102,0.0425
3.2200,-0.0084,0.0132,0.0426
3.2400,-0.0078,0.0165,0.0427
3.2600,-0.0072,0.0203,0.0428
3.2800,-0.0068,0.0245,0.0429
3.3000,-0.0065,0.0289,0.0431
3.3200,-0.0062,0.0336,0.0433
3.3400,-0.0058,0.0383,0.0435
3.3600,-0.0054,0.0429,0.0438
3.3800,-0.0049,0.0473,0.0441
3.4000,-0.0039,0.0513,0.0444
3.4200,-0.0022,0.0549,0.0449
3.4400,-0.0005,0.0578,0.0454
3.4600,0.0009,0.0603,0.0460
3.4800,0.0023,0.0622,0.0466
3.5000,0.0037,0.0637,0.0473
3.5200,0.0049,0.0650,0.0482
3.5400,0.0061,0.0663,0.0491
3.5600,0.0075,0.0677,0.0501
3.5800,0.0088,0.0695,0.0512
3.6000,0.0097,0.0718,0.0524
3.6200,0.0106,0.0746,0.0537
3.6400,0.0117,0.0780,0.0551
3.6600,0.0131,0.0818,0.0567
3.6800,0.0147,0.0858,0.0583
3.7000,0.0161,0.0899,0.0601
3.7200,0.0179,0.0936,0.0619
3.7400,0.0203,0.0968,0.0639
3.7600,0.0227,0.0991,0.0659
3.7800,0.0247,0.1003,0.0681
3.8000,0.0270,0.1002,0.0704
3.8200,0.0291,0.0987,0.0727
3.8400,0.0309,0.0958,0.0752
3.8600,0.0328,0.0916,0.0777
3.8800,0.0344,0.0860,0.0802
3.9000,0.0358,0.0793,0.0829
3.9200,0.0370,0.0717,0.0856
3.9400,0.0380,0.0633,0.0883
3.9600,0.0394,0.0543,0.0911
3.9800,0.0404,0.0451,0.0938
4.0000,0.0411,0.0358,0.0966
4.0200,0.0420,0.0266,0.0994
4.0400,0.0425,0.0178,0.1021
4.0600,0.0427,0.0096,0.1048
4.0800,0.0426,0.0023,0.1075
4.1000,0.0424,-0.0039,0.1100
4.1200,0.0423,-0.0089,0.1125
4.1400,0.0423,-0.0123,0.1149
4.1600,0.0422,-0.0141,0.1171
4.1800,0.0422,-0.0140,0.1192
4.2000,0.0421,-0.0119,0.1212
4.2200,0.0421,-0.0079,0.1230
4.2400,0.0421,-0.0018,0.1245
4.2600,0.0421,0.0062,0.1259
4.2800,0.0421,0.0159,0.1271
4.3000,0.0421,0.0271,0.1280
4.3200,0.0421,0.0393,0.1287
4.3400,0.0421,0.0520,0.1292
4.3600,0.0421,0.0648,0.1293
4.3800,0.0428,0.0772,0.1292
4.4000,0.0452,0.0887,0.1289
4.4200,0.0488,0.0989,0.1282
4.4400,0.0524,0.1079,0.1272
4.4600,0.0557,0.1156,0.1259
4.4800,0.0592,0.1222,0.1243
4.5000,0.0620,0.1282,0.1224
4.5200,0.0642,0.1341,0.1202
4.5400,0.0660,0.1402,0.1177
4.5600,0.0679,0.1471,0.1149
4.5800,0.0698,0.1551,0.1118
4.6000,0.0717,0.1642,0.1084
4.6200,0.0747,0.1744,0.1047
4.6400,0.0786,0.1855,0.1007
4.6600,0.0830,0.1969,0.0965
4.6800,0.0876,0.2082,0.0920
4.7000,0.0917,0.2187,0.0873
4.7200,0.0955,0.2278,0.0824
4.7400,0.0997,0.2349,0.0772
4.7600,0.1047,0.2396,0.0719
4.7800,0.1106,0.2415,0.0663
4.8000,0.1163,0.2405,0.0607
4.8200,0.1219,0.2367,0.0549
4.8400,0.1272,0.2305,0.0489
4.8600,0.1318,0.2221,0.0429
4.8800,0.1358,0.2123,0.0368
4.9000,0.1395,0.2015,0.0307
4.9200,0.1428,0.1904,0.0245
4.9400,0.1458,0.1796,0.0184
4.9600,0.1485,0.1696,0.0122
4.9800,0.1514,0.1608,0.0061
5.0000,0.1540,0.1534,0.0000
5.0200,0.1572,0.1476,-0.0059
5.0400,0.1605,0.1435,-0.0118
5.0600,0.1638,0.1410,-0.0175
5.0800,0.1668,0.1400,-0.0231
5.1000,0.1695,0.1404,-0.0285
5.1200,0.1723,0.1422,-0.0338
5.1400,0.1753,0.1450,-0.0388
5.1600,0.1783,0.1488,-0.0435
5.1800,0.1812,0.1534,-0.0481
5.2000,0.1844,0.1585,-0.0523
5.2200,0.1877,0.1640,-0.0563
5.2400,0.1907,0.1696,-0.0600
5.2600,0.1938,0.1752,-0.0634
5.2800,0.1967,0.1805,-0.0664
5.3000,0.2004,0.1852,-0.0691
5.3200,0.2044,0.1891,-0.0715
5.3400,0.2082,0.1919,-0.0735
5.3600,0.2122,0.1935,-0.0751
5.3800,0.2160,0.1936,-0.0763
5.4000,0.2197,0.1921,-0.0772
5.4200,0.2234,0.1891,-0.0776
5.4400,0.2270,0.1845,-0.0777
5.4600,0.2307,0.1784,-0.0774
5.4800,0.2345,0.1711,-0.0767
5.5000,0.2383,0.1628,-0.0756
5.5200,0.2418,0.1539,-0.0741
5.5400,0.2451,0.1448,-0.0722
5.5600,0.2481,0.1359,-0.0700
5.5800,0.2503,0.1275,-0.0673
5.6000,0.2524,0.1199,-0.0643
5.6200,0.2546,0.1135,-0.0610
5.6400,0.2566,0.1083,-0.0573
5.6600,0.2584,0.1044,-0.0533
5.6800,0.2600,0.1016,-0.0490
5.7000,0.2615,0.0999,-0.0444
5.7200,0.2633,0.0987,-0.0395
5.7400,0.2652,0.0980,-0.0343
5.7600,0.2677,0.0971,-0.0290
5.7800,0.2698,0.0959,-0.0234
5.8000,0.2719,0.0939,-0.0176
5.8200,0.2743,0.0910,-0.0116
5.8400,0.2762,0.0871,-0.0055
5.8600,0.2778,0.0822,0.0007
5.8800,0.2797,0.0764,0.0070
5.9000,0.2815,0.0700,0.0134
5.9200,0.2830,0.0634,0.0199
5.9400,0.2842,0.0571,0.0263
5.9600,0.2854,0.0514,0.0328
5.9800,0.2859,0.0469,0.0392
6.0000,0.2868,0.0440,0.0456
6.0200,0.2874,0.0431,0.0518
6.0400,0.2880,0.0444,0.0580
6.0600,0.2887,0.0480,0.0640
6.0800,0.2894,0.0539,0.0699
6.1000,0.2907,0.0619,0.0756
6.1200,0.2921,0.0717,0.0811
6.1400,0.2936,0.0829,0.0863
6.1600,0.2950,0.0950,0.0913
6.1800,0.2971,0.1073,0.0960
6.2000,0.2995,0.1193,0.1005
6.2200,0.3021,0.1305,0.1046
6.2400,0.3049,0.1403,0.1085
6.2600,0.3084,0.1485,0.1120
6.2800,0.3118,0.1549,0.1151
6.3000,0.3152,0.1594,0.1180
6.3200,0.3184,0.1621,0.1204
6.3400,0.3220,0.1632,0.1225
6.3600,0.3252,0.1632,0.1243
6.3800,0.3283,0.1625,0.1256
6.4000,0.3314,0.1615,0.1266
6.4200,0.3338,0.1606,0.1272
6.4400,0.3364,0.1603,0.1275
6.4600,0.3393,0.1608,0.1274
6.4800,0.3424,0.1624,0.1269
6.5000,0.3453,0.1652,0.1261
6.5200,0.3487,0.1691,0.1250
6.5400,0.3525,0.1741,0.1235
6.5600,0.3567,0.1801,0.1218
6.5800,0.3614,0.1870,0.1197
6.6000,0.3661,0.1946,0.1174
6.6200,0.3704,0.2027,0.1148
6.6400,0.3746,0.2113,0.1120
6.6600,0.3784,0.2202,0.1090
6.6800,0.3823,0.2292,0.1057
6.7000,0.3862,0.2381,0.1024
6.7200,0.3901,0.2467,0.0988
6.7400,0.3943,0.2547,0.0952
6.7600,0.3997,0.2620,0.0915
6.7800,0.4058,0.2684,0.0877
6.8000,0.4124,0.2737,0.0839
6.8200,0.4190,0.2781,0.0801
6.8400,0.4250,0.2815,0.0763
6.8600,0.4308,0.2842,0.0726
6.8800,0.4366,0.2864,0.0689
6.9000,0.4420,0.2883,0.0654
6.9200,0.4476,0.2902,0.0620
6.9400,0.4527,0.2922,0.0588
6.9600,0.4578,0.2945,0.0558
6.9800,0.4632,0.2968,0.0530
7.0000,0.4688,0.2990,0.0504
7.0200,0.4749,0.3010,0.0481
7.0400,0.4812,0.3023,0.0461
7.0600,0.4872,0.3025,0.0444
7.0800,0.4937,0.3015,0.0431
7.1000,0.5003,0.2989,0.0421
7.1200,0.5070,0.2947,0.0415
7.1400,0.5134,0.2889,0.0413
7.1600,0.5194,0.2816,0.0414
7.1800,0.5249,0.2730,0.0420
7.2000,0.5297,0.2636,0.0429
7.2200,0.5343,0.2536,0.0443
7.2400,0.5391,0.2436,0.0461
7.2600,0.5437,0.2338,0.0483
7.2800,0.5482,0.2246,0.0510
7.3000,0.5527,0.2162,0.0540
7.3200,0.5571,0.2089,0.0575
7.3400,0.5613,0.2026,0.0614
7.3600,0.5653,0.1975,0.0656
7.3800,0.5692,0.1934,0.0703
7.4000,0.5730,0.1901,0.0753
7.4200,0.5765,0.1876,0.0806
7.4400,0.5801,0.1857,0.0862
7.4600,0.5837,0.1840,0.0922
7.4800,0.5874,0.1823,0.0984
7.5000,0.5907,0.1806,0.1049
7.5200,0.5941,0.1787,0.1116
7.5400,0.5978,0.1765,0.1185
7.5600,0.6017,0.1740,0.1256
7.5800,0.6058,0.1714,0.1328
7.6000,0.6097,0.1689,0.1402
7.6200,0.6135,0.1668,0.1476
7.6400,0.6168,0.1655,0.1550
7.6600,0.6200,0.1653,0.1625
7.6800,0.6229,0.1665,0.1699
7.7000,0.6258,0.1696,0.1773
7.7200,0.6287,0.1745,0.1845
7.7400,0.6320,0.1815,0.1917
7.7600,0.6357,0.1904,0.1987
7.7800,0.6394,0.2011,0.2055
7.8000,0.6433,0.2131,0.2121
7.8200,0.6474,0.2261,0.2185
7.8400,0.6519,0.2396,0.2246
7.8600,0.6562,0.2530,0.2303
7.8800,0.6612,0.2659,0.2358
7.9000,0.6666,0.2780,0.2409
7.9200,0.6725,0.2891,0.2456
7.9400,0.6791,0.2991,0.2499
7.9600,0.6866,0.3083,0.2538
7.9800,0.6944,0.3171,0.2573
8.0000,0.7015,0.3260,0.2603
8.0200,0.7085,0.3358,0.2629
8.0400,0.7152,0.3470,0.2650
8.0600,0.7221,0.3602,0.2666
8.0800,0.7286,0.3759,0.2677
8.1000,0.7351,0.3940,0.2683
8.1200,0.7418,0.4143,0.2685
8.1400,0.7478,0.4362,0.2682
8.1600,0.7545,0.4586,0.2674
8.1800,0.7621,0.4805,0.2661
8.2000,0.7717,0.5006,0.2643
8.2200,0.7837,0.5178,0.2621
8.2400,0.7973,0.5311,0.2594
8.2600,0.8121,0.5401,0.2562
8.2800,0.8278,0.5445,0.2527
8.3000,0.8405,0.5448,0.2487
8.3200,0.8492,0.5416,0.2444
8.3400,0.8574,0.5360,0.2396
8.3600,0.8655,0.5289,0.2345
8.3800,0.8734,0.5215,0.2291
8.4000,0.8826,0.5146,0.2233
8.4200,0.8926,0.5089,0.2173
8.4400,0.9031,0.5048,0.2110
8.4600,0.9139,0.5023,0.2044
8.4800,0.9255,0.5015,0.1976
8.5000,0.9366,0.5020,0.1907
8.5200,0.9464,0.5034,0.1835
8.5400,0.9566,0.5052,0.1762
8.5600,0.9668,0.5069,0.1688
8.5800,0.9763,0.5078,0.1612
8.6000,0.9861,0.5075,0.1536
8.6200,0.9962,0.5054,0.1459
8.6400,1.0059,0.5013,0.1382
8.6600,1.0158,0.4948,0.1305
8.6800,1.0247,0.4860,0.1228
8.7000,1.0341,0.4751,0.1151
8.7200,1.0432,0.4624,0.1075
8.7400,1.0528,0.4487,0.0999
8.7600,1.0627,0.4349,0.0924
8.7800,1.0731,0.4220,0.0851
8.8000,1.0833,0.4113,0.0779
8.8200,1.0950,0.4039,0.0708
8.8400,1.1011,0.4011,0.0639
8.8600,1.1055,0.4035,0.0571
8.8800,1.1112,0.4116,0.0506
8.9000,1.1150,0.4253,0.0442
8.9200,1.1204,0.4440,0.0381
8.9400,1.1283,0.4666,0.0322
8.9600,1.1378,0.4915,0.0266
8.9800,1.1491,0.5170,0.0212
9.0000,1.1622,0.5413,0.0161
9.0200,1.1761,0.5628,0.0112
9.0400,1.1896,0.5800,0.0067
9.0600,1.2025,0.5921,0.0025
9.0800,1.2152,0.5986,-0.0015
9.1000,1.2268,0.5995,-0.0051
9.1200,1.2385,0.5953,-0.0084
9.1400,1.2501,0.5868,-0.0113
9.1600,1.2611,0.5752,-0.0140
9.1800,1.2723,0.5615,-0.0163
9.2000,1.2821,0.5470,-0.0182
9.2200,1.2920,0.5330,-0.0198
9.2400,1.3022,0.5204,-0.0211
9.2600,1.3125,0.5100,-0.0220
9.2800,1.3219,0.5022,-0.0225
9.3000,1.3315,0.4972,-0.0227
9.3200,1.3414,0.4951,-0.0225
9.3400,1.3511,0.4955,-0.0220
9.3600,1.3608,0.4978,-0.0212
9.3800,1.3707,0.5015,-0.0200
9.4000,1.3813,0.5058,-0.0185
9.4200,1.3918,0.5101,-0.0166
9.4400,1.4025,0.5137,-0.0144
9.4600,1.4130,0.5160,-0.0119
9.4800,1.4228,0.5167,-0.0091
9.5000,1.4331,0.5155,-0.0060
9.5200,1.4431,0.5123,-0.0026
9.5400,1.4529,0.5074,0.0011
9.5600,1.4629,0.5011,0.0051
9.5800,1.4737,0.4939,0.0093
9.6000,1.4843,0.4866,0.0138
9.6200,1.4947,0.4798,0.0185
9.6400,1.5046,0.4745,0.0235
9.6600,1.5150,0.4714,0.0286
9.6800,1.5251,0.4710,0.0340
9.7000,1.5350,0.4738,0.0396
9.7200,1.5439,0.4798,0.0453
9.7400,1.5520,0.4888,0.0512
9.7600,1.5592,0.5001,0.0572
9.7800,1.5667,0.5126,0.0634
9.8000,1.5749,0.5250,0.0697
9.8200,1.5849,0.5360,0.0761
9.8400,1.5959,0.5442,0.0826
9.8600,1.6090,0.5483,0.0892
9.8800,1.6230,0.5478,0.0959
9.9000,1.6370,0.5424,0.1026
9.9200,1.6510,0.5326,0.1093
9.9400,1.6636,0.5193,0.1161
9.9600,1.6747,0.5040,0.1229
9.9800,1.6846,0.4885,0.1296
10.0000,1.6935,0.4746,0.1364
10.0200,1.7011,0.4641,0.1432
10.0400,1.7081,0.4583,0.1499
10.0600,1.7135,0.4580,0.1567
10.0800,1.7184,0.4635,0.1633
10.1000,1.7240,0.4743,0.1699
10.1200,1.7318,0.4897,0.1765
10.1400,1.7432,0.5084,0.1830
10.1600,1.7581,0.5291,0.1894
10.1800,1.7750,0.5505,0.1957
10.2000,1.7925,0.5718,0.2020
10.2200,1.8084,0.5922,0.2081
10.2400,1.8224,0.6113,0.2142
10.2600,1.8330,0.6290,0.2202
10.2800,1.8411,0.6451,0.2262
10.3000,1.8485,0.6594,0.2320
10.3200,1.8557,0.6715,0.2377
10.3400,1.8636,0.6808,0.2434
10.3600,1.8736,0.6866,0.2490
10.3800,1.8874,0.6882,0.2545
10.4000,1.9049,0.6854,0.2600
10.4200,1.9256,0.6783,0.2653
10.4400,1.9484,0.6677,0.2706
10.4600,1.9700,0.6551,0.2759
10.4800,1.9853,0.6426,0.2811
10.5000,1.9942,0.6326,0.2862
10.5200,2.0004,0.6275,0.2914
10.5400,2.0102,0.6294,0.2964
10.5600,2.0194,0.6396,0.3015
10.5800,2.0281,0.6584,0.3065
10.6000,2.0374,0.6852,0.3115
10.6200,2.0475,0.7184,0.3164
10.6400,2.0604,0.7554,0.3214
10.6600,2.0773,0.7930,0.3263
10.6800,2.0975,0.8281,0.3312
10.7000,2.1181,0.8573,0.3362
10.7200,2.1390,0.8782,0.3411
10.7400,2.1585,0.8890,0.3460
10.7600,2.1765,0.8888,0.3509
10.7800,2.1932,0.8782,0.3558
10.8000,2.2121,0.8583,0.3607
10.8200,2.2326,0.8317,0.3656
10.8400,2.2510,0.8012,0.3705
10.8600,2.2631,0.7704,0.3753
10.8800,2.2766,0.7426,0.3802
10.9000,2.2895,0.7210,0.3849
10.9200,2.3026,0.7082,0.3897
10.9400,2.3151,0.7058,0.3943
10.9600,2.3267,0.7145,0.3989
10.9800,2.3391,0.7337,0.4034
11.0000,2.3531,0.7617,0.4078
11.0200,2.3673,0.7959,0.4121
11.0400,2.3809,0.8330,0.4162
11.0600,2.3943,0.8691,0.4202
11.0800,2.4111,0.9005,0.4240
11.1000,2.4319,0.9239,0.4275
11.1200,2.4570,0.9364,0.4309
11.1400,2.4831,0.9367,0.4341
11.1600,2.5076,0.9243,0.4369
11.1800,2.5276,0.9002,0.4395
11.2000,2.5407,0.8665,0.4418
11.2200,2.5490,0.8264,0.4437
11.2400,2.5641,0.7836,0.4453
11.2600,2.5815,0.7422,0.4465
11.2800,2.5981,0.7062,0.4473
11.3000,2.6139,0.6795,0.4477
11.3200,2.6289,0.6651,0.4477
11.3400,2.6411,0.6654,0.4471
11.3600,2.6517,0.6815,0.4461
11.3800,2.6613,0.7133,0.4447
11.4000,2.6702,0.7595,0.4427
11.4200,2.6813,0.8175,0.4401
11.4400,2.6958,0.8839,0.4371
11.4600,2.7142,0.9547,0.4334
11.4800,2.7395,1.0256,0.4293
11.5000,2.7700,1.0926,0.4245
11.5200,2.8030,1.1521,0.4192
11.5400,2.8343,1.2013,0.4134
11.5600,2.8540,1.2384,0.4070
11.5800,2.8692,1.2621,0.4000
11.6000,2.8879,1.2723,0.3925
11.6200,2.9090,1.2694,0.3845
11.6400,2.9318,1.2545,0.3760
11.6600,2.9561,1.2292,0.3669
11.6800,2.9859,1.1960,0.3574
11.7000,3.0201,1.1575,0.3474
11.7200,3.0559,1.1171,0.3370
11.7400,3.0875,1.0778,0.3262
11.7600,3.1001,1.0430,0.3150
11.7800,3.1035,1.0151,0.3034
11.8000,3.1103,0.9960,0.2916
11.8200,3.1236,0.9867,0.2795
11.8400,3.1440,0.9869,0.2671
11.8600,3.1648,0.9961,0.2545
11.8800,3.1879,1.0128,0.2418
11.9000,3.2143,1.0359,0.2290
11.9200,3.2428,1.0642,0.2161
11.9400,3.2735,1.0971,0.2032
11.9600,3.3033,1.1345,0.1903
11.9800,3.3307,1.1765,0.1775
12.0000,3.3553,1.2236,0.1648
12.0200,3.3746,1.2761,0.1523
12.0400,3.3930,1.3339,0.1401
12.0600,3.4124,1.3958,0.1281
12.0800,3.4352,1.4601,0.1165
12.1000,3.4630,1.5239,0.1052
12.1200,3.4958,1.5838,0.0944
12.1400,3.5311,1.6358,0.0840
12.1600,3.5679,1.6762,0.0742
12.1800,3.6053,1.7017,0.0650
12.2000,3.6415,1.7099,0.0564
12.2200,3.6748,1.6999,0.0485
12.2400,3.7119,1.6720,0.0412
12.2600,3.7517,1.6282,0.0347
12.2800,3.7929,1.5718,0.0289
12.3000,3.8331,1.5071,0.0240
12.3200,3.8751,1.4391,0.0198
12.3400,3.8998,1.3723,0.0165
12.3600,3.9159,1.3108,0.0140
12.3800,3.9199,1.2571,0.0123
12.4000,3.9246,1.2117,0.0115
12.4200,3.9312,1.1736,0.0115
12.4400,3.9529,1.1401,0.0124
12.4600,3.9809,1.1074,0.0141
12.4800,4.0127,1.0718,0.0166
12.5000,4.0474,1.0300,0.0199
12.5200,4.0815,0.9804,0.0239
12.5400,4.1075,0.9233,0.0286
12.5600,4.1403,0.8611,0.0341
12.5800,4.1710,0.7980,0.0401
12.6000,4.1848,0.7397,0.0468
12.6200,4.1848,0.6925,0.0540
12.6400,4.1848,0.6625,0.0617
12.6600,4.1853,0.6544,0.0698
12.6800,4.1865,0.6716,0.0783
12.7000,4.1954,0.7150,0.0871
12.7200,4.2106,0.7833,0.0962
12.7400,4.2276,0.8734,0.1055
12.7600,4.2478,0.9803,0.1149
12.7800,4.2713,1.0979,0.1243
12.8000,4.2990,1.2197,0.1338
12.8200,4.3294,1.3392,0.1432
12.8400,4.3621,1.4504,0.1525
12.8600,4.3992,1.5483,0.1616
12.8800,4.4346,1.6287,0.1704
12.9000,4.4703,1.6890,0.1789
12.9200,4.5042,1.7274,0.1870
12.9400,4.5374,1.7431,0.1948
12.9600,4.5686,1.7362,0.2020
12.9800,4.5993,1.7073,0.2086
13.0000,4.6262,1.6575,0.2147
13.0200,4.6528,1.5884,0.2201
13.0400,4.6801,1.5023,0.2249
13.0600,4.7079,1.4021,0.2288
13.0800,4.7392,1.2916,0.2320
13.1000,4.7726,1.1757,0.2344
13.1200,4.8137,1.0605,0.2359
13.1400,4.8545,0.9529,0.2364
13.1600,4.8886,0.8602,0.2360
13.1800,4.8959,0.7896,0.2347
13.2000,4.8959,0.7473,0.2323
13.2200,4.8959,0.7377,0.2289
13.2400,4.8972,0.7627,0.2244
13.2600,4.9038,0.8215,0.2189
13.2800,4.9149,0.9103,0.2123
13.3000,4.9371,1.0228,0.2046
13.3200,4.9605,1.1510,0.1958
13.3400,4.9870,1.2852,0.1859
13.3600,5.0172,1.4158,0.1749
13.3800,5.0491,1.5338,0.1629
13.4000,5.0877,1.6312,0.1498
13.4200,5.1268,1.7026,0.1357
13.4400,5.1679,1.7448,0.1206
13.4600,5.2123,1.7572,0.1045
13.4800,5.2596,1.7421,0.0876
13.5000,5.3009,1.7035,0.0697
13.5200,5.3271,1.6473,0.0510
13.5400,5.3455,1.5800,0.0316
