timestamp_us,angle_counts,magnet_ok
1323024,1291,1
1326748,1199,1
1330472,1107,1
1334184,1021,1
1337908,930,1
1341624,840,1
1345332,751,1
1349048,659,1
1352764,567,1
1356480,470,1
1360200,376,1
1363908,277,1
1367628,181,1
1371344,82,1
1375056,0,1
1378764,3998,1
1382488,3907,1
1386200,3821,1
1389924,3735,1
1393632,3653,1
1397356,3568,1
1401080,3486,1
1404788,3401,1
1408512,3319,1
1412236,3235,1
1415944,3156,1
1419668,3079,1
1423392,3005,1
1427116,2924,1
1430840,2842,1
1434548,2755,1
1438272,2668,1
1441996,2581,1
1445708,2496,1
1449432,2403,1
1453156,2305,1
1456868,2199,1
1460592,2080,1
1464300,1961,1
1468024,1837,1
1471748,1714,1
1475456,1586,1
1479180,1464,1
1482904,1338,1
1486616,1216,1
1490340,1097,1
1494064,981,1
1497780,856,1
1501500,732,1
1505208,598,1
1508924,467,1
1512640,320,1
1516352,170,1
1520068,20,1
1523784,3961,1
1527496,3812,1
1531220,3666,1
1534928,3534,1
1538652,3400,1
1542376,3275,1
1546084,3151,1
1549808,3035,1
1553532,2909,1
1557244,2787,1
1560968,2658,1
1564684,2530,1
1568408,2390,1
1572132,2238,1
1575844,2071,1
1579568,1911,1
1583292,1748,1
1587000,1595,1
1590728,1451,1
1594452,1311,1
1598164,1186,1
1601888,1064,1
1605596,946,1
1609312,825,1
1613028,710,1
1616736,584,1
1620452,464,1
1624168,336,1
1627884,207,1
1631604,80,1
1635316,4049,1
1639040,3926,1
1642764,3799,1
1646472,3684,1
1650196,3570,1
1653920,3458,1
1657632,3345,1
1661360,3237,1
1665084,3132,1
1668808,3028,1
1672532,2913,1
1676240,2798,1
1679964,2675,1
1683688,2547,1
1687396,2410,1
1691120,2263,1
1694844,2097,1
1698552,1934,1
1702276,1766,1
1705992,1607,1
1709716,1448,1
1713440,1303,1
1717148,1161,1
1720872,1033,1
1724596,897,1
1728308,762,1
1732028,631,1
1735744,490,1
1739464,350,1
1743180,192,1
1746888,38,1
1750608,3992,1
1754332,3857,1
1758044,3716,1
1761768,3597,1
1765492,3477,1
1769200,3360,1
1772924,3239,1
1776636,3127,1
1780360,3018,1
1784084,2912,1
1787796,2800,1
1791520,2692,1
1795244,2587,1
1798952,2491,1
1802680,2396,1
1806404,2297,1
1810112,2187,1
1813836,2059,1
1817548,1933,1
1821272,1811,1
1824996,1696,1
1828708,1583,1
1832432,1474,1
1836156,1365,1
1839868,1265,1
1843592,1166,1
1847308,1073,1
1851032,979,1
1854748,885,1
1858456,784,1
1862172,685,1
1865888,588,1
1869596,495,1
1873312,398,1
1877032,291,1
1880748,184,1
1884464,70,1
1888172,4061,1
1891896,3954,1
1895624,3852,1
1899336,3748,1
1903060,3653,1
1906784,3555,1
1910496,3459,1
1914220,3362,1
1917932,3271,1
1921656,3180,1
1925380,3093,1
1929092,3001,1
1932816,2904,1
1936540,2803,1
1940252,2701,1
1943976,2599,1
1947700,2492,1
1951424,2381,1
1955148,2259,1
1958856,2140,1
1962580,2014,1
1966304,1896,1
1970012,1777,1
1973736,1668,1
1977460,1556,1
1981172,1443,1
1984896,1333,1
1988604,1234,1
1992328,1135,1
1996052,1042,1
1999760,945,1
2003476,849,1
2007192,750,1
2010904,644,1
2014620,540,1
2018336,435,1
2022052,318,1
2025768,193,1
2029476,72,1
2033192,4044,1
2036916,3924,1
2040628,3800,1
2044352,3679,1
2048076,3561,1
2051788,3444,1
2055512,3328,1
2059220,3208,1
2062944,3094,1
2066668,2969,1
2070380,2844,1
2074104,2706,1
2077828,2562,1
2081536,2403,1
2085260,2230,1
2088976,2036,1
2092700,1848,1
2096424,1656,1
2100136,1478,1
2103860,1310,1
2107584,1157,1
2111292,1008,1
2115016,858,1
2118732,700,1
2122448,550,1
2126164,402,1
2129872,236,1
2133588,73,1
2137304,4009,1
2141012,3858,1
2144736,3706,1
2148460,3572,1
2152172,3434,1
2155896,3298,1
2159608,3163,1
2163332,3035,1
2167056,2900,1
2170764,2766,1
2174488,2629,1
2178212,2485,1
2181924,2332,1
2185648,2157,1
2189372,1989,1
2193084,1820,1
2196812,1660,1
2200524,1504,1
2204248,1354,1
2207972,1205,1
2211680,1070,1
2215404,927,1
2219120,781,1
2222828,630,1
2226544,490,1
2230256,348,1
2233972,188,1
2237688,36,1
2241400,3984,1
2245124,3837,1
2248848,3693,1
2252560,3560,1
2256288,3422,1
2260012,3282,1
2263736,3136,1
2267460,3002,1
2271168,2867,1
2274892,2732,1
2278616,2587,1
2282328,2439,1
2286052,2273,1
2289776,2104,1
2293484,1933,1
2297208,1774,1
2300920,1621,1
2304644,1473,1
2308368,1321,1
2312076,1184,1
2315800,1050,1
2319524,913,1
2323236,778,1
2326952,641,1
2330668,512,1
2334384,375,1
2338100,229,1
2341812,82,1
2345528,4040,1
2349252,3901,1
2352964,3766,1
2356688,3632,1
2360412,3497,1
2364124,3358,1
2367848,3214,1
2371560,3075,1
2375284,2922,1
2379008,2767,1
2382716,2598,1
2386440,2417,1
2390164,2207,1
2393876,1992,1
2397600,1767,1
2401324,1551,1
2405048,1332,1
2408776,1138,1
2412488,930,1
2416204,713,1
2419920,486,1
2423632,243,1
2427352,4077,1
2431076,3837,1
2434788,3598,1
2438512,3375,1
2442224,3151,1
2445948,2935,1
2449672,2693,1
2453380,2452,1
2457104,2193,1
2460828,1911,1
2464536,1678,1
2468260,1487,1
2471984,1341,1
2475712,1220,1
2479436,1120,1
2483144,1036,1
2486868,969,1
2490584,915,1
2494292,877,1
2498012,860,1
2501728,859,1
2505448,859,1
2509164,859,1
2512872,859,1
2516588,859,1
2520304,859,1
2524016,859,1
2527732,859,1
2531448,859,1
2535156,859,1
2538872,859,1
2542580,860,1
2546296,859,1
2550012,859,1
2553720,859,1
2557436,859,1
2561152,859,1
2564864,860,1
2568584,859,1
2572300,859,1
2576016,859,1
2579732,859,1
2583440,859,1
2587156,859,1
2590872,859,1
2594584,859,1
2598300,859,1
2602016,859,1
2605732,859,1
2609448,860,1
2613156,859,1
2616872,859,1
2620588,859,1
2624296,859,1
2628012,859,1
2631728,860,1
2635444,859,1
2639160,859,1
2642868,859,1
2646584,859,1
2650300,859,1
2654012,859,1
2657732,859,1
2661448,859,1
2665164,855,1
2668880,847,1
2672588,836,1
2676304,821,1
2680020,804,1
2683732,779,1
2687448,746,1
2691164,710,1
2694884,676,1
2698600,641,1
2702312,602,1
2706028,560,1
2709744,516,1
2713456,473,1
2717172,413,1
2720892,348,1
2724600,280,1
2728316,208,1
2732028,132,1
2735744,48,1
2739460,4058,1
2743172,3966,1
2746896,3869,1
2750620,3765,1
2754328,3658,1
2758052,3551,1
2761776,3445,1
2765500,3335,1
2769224,3228,1
2772936,3115,1
2776660,3002,1
2780384,2882,1
2784092,2760,1
2787816,2630,1
2791540,2497,1
2795248,2349,1
2798972,2198,1
2802680,2034,1
2806404,1865,1
2810128,1703,1
2813836,1545,1
2817564,1398,1
2821288,1264,1
2825000,1136,1
2828724,1010,1
2832448,896,1
2836164,774,1
2839880,660,1
2843592,539,1
2847308,423,1
2851024,296,1
2854732,177,1
2858448,60,1
2862164,4035,1
2865872,3917,1
2869596,3792,1
2873308,3669,1
2877032,3553,1
2880756,3442,1
2884464,3325,1
2888188,3218,1
2891912,3113,1
2895624,3006,1
2899348,2895,1
2903072,2782,1
2906796,2653,1
2910520,2517,1
2914228,2364,1
2917952,2201,1
2921676,2022,1
2925388,1847,1
2929112,1671,1
2932836,1498,1
2936548,1328,1
2940272,1157,1
2943980,990,1
2947696,812,1
2951412,634,1
2955124,443,1
2958840,243,1
2962556,34,1
2966272,3929,1
2970000,3709,1
2973716,3509,1
2977440,3311,1
2981164,3122,1
2984872,2929,1
2988596,2732,1
2992320,2520,1
2996032,2301,1
2999756,2067,1
3003484,1839,1
3007196,1658,1
3010920,1506,1
3014632,1376,1
3018356,1252,1
3022080,1125,1
3025788,982,1
3029504,836,1
3033220,675,1
3036928,513,1
3040644,348,1
3044360,186,1
3048076,35,1
3051796,3994,1
3055504,3870,1
3059228,3734,1
3062952,3598,1
3066660,3450,1
3070384,3298,1
3074112,3142,1
3077820,2996,1
3081544,2841,1
3085252,2685,1
3088976,2512,1
3092700,2330,1
3096412,2130,1
3100136,1932,1
3103860,1726,1
3107568,1543,1
3111292,1363,1
3115004,1193,1
3118728,1029,1
3122452,867,1
3126164,705,1
3129880,534,1
3133596,369,1
3137308,188,1
3141024,20,1
3144740,3940,1
3148468,3772,1
3152192,3607,1
3155900,3463,1
3159624,3312,1
3163348,3171,1
3167056,3037,1
3170780,2897,1
3174504,2760,1
3178212,2621,1
3181936,2475,1
3185648,2321,1
3189372,2167,1
3193096,2007,1
3196804,1853,1
3200528,1698,1
3204252,1556,1
3207960,1419,1
3211684,1292,1
3215412,1159,1
3219136,1034,1
3222860,911,1
3226572,790,1
3230288,664,1
3234004,541,1
3237716,410,1
3241432,269,1
3245152,140,1
3248868,4,1
3252576,3963,1
3256288,3812,1
3260012,3666,1
3263736,3517,1
3267448,3374,1
3271172,3225,1
3274896,3078,1
3278604,2924,1
3282328,2768,1
3286056,2586,1
3289780,2394,1
3293504,2173,1
3297216,1943,1
3300940,1706,1
3304664,1486,1
3308376,1277,1
3312100,1072,1
3315824,856,1
3319536,647,1
3323252,434,1
3326964,203,1
3330680,0,1
3334388,3896,1
3338096,3730,1
3341820,3591,1
3345544,3480,1
3349256,3377,1
3352980,3290,1
3356708,3215,1
3360432,3158,1
3364156,3114,1
3367868,3086,1
3371596,3070,1
3375320,3062,1
3379032,3057,1
3382756,3054,1
3386480,3052,1
3390192,3050,1
3393916,3049,1
3397624,3048,1
3401348,3044,1
3405072,3039,1
3408780,3035,1
3412504,3034,1
3416228,3033,1
3419940,3031,1
3423664,3028,1
3427392,3021,1
3431100,3008,1
3434824,2984,1
3438532,2943,1
3442256,2882,1
3445980,2800,1
3449688,2693,1
3453412,2567,1
3457136,2428,1
3460844,2294,1
3464568,2145,1
3468276,2002,1
3472000,1857,1
3475724,1707,1
3479436,1558,1
3483160,1410,1
3486884,1277,1
3490592,1139,1
3494316,1005,1
3498040,870,1
3501760,737,1
3505476,591,1
3509184,444,1
3512900,275,1
3516616,117,1
3520328,4053,1
3524052,3885,1
3527776,3710,1
3531484,3547,1
3535208,3384,1
3538916,3210,1
3542644,3047,1
3546368,2874,1
3550080,2699,1
3553804,2501,1
3557528,2289,1
3561240,2052,1
3564964,1815,1
3568688,1575,1
3572412,1358,1
3576136,1144,1
3579844,942,1
3583560,734,1
3587276,521,1
3590988,291,1
3594704,48,1
3598420,3926,1
3602128,3693,1
3605852,3489,1
3609560,3282,1
3613284,3081,1
3617008,2880,1
3620720,2674,1
3624444,2449,1
3628168,2211,1
3631876,1951,1
3635600,1700,1
3639324,1477,1
3643048,1253,1
3646772,1026,1
3650484,820,1
3654200,618,1
3657916,403,1
3661628,179,1
3665344,4059,1
3669068,3866,1
3672776,3665,1
3676500,3481,1
3680212,3284,1
3683936,3095,1
3687660,2912,1
3691372,2742,1
3695096,2580,1
3698820,2428,1
3702532,2287,1
3706256,2143,1
3709980,2021,1
3713704,1916,1
3717428,1840,1
3721140,1780,1
3724864,1731,1
3728588,1683,1
3732296,1638,1
3736020,1589,1
3739744,1541,1
3743456,1493,1
3747180,1444,1
3750888,1391,1
3754612,1335,1
3758336,1270,1
3762048,1197,1
3765772,1114,1
3769496,1027,1
3773204,935,1
3776920,837,1
3780636,738,1
3784356,631,1
3788072,526,1
3791780,415,1
3795496,306,1
3799212,200,1
3802920,105,1
3806640,18,1
3810356,4017,1
3814080,3911,1
3817804,3781,1
3821512,3651,1
3825236,3520,1
3828960,3392,1
3832672,3261,1
3836396,3131,1
3840120,2994,1
3843828,2852,1
3847556,2689,1
3851272,2510,1
3854996,2302,1
3858720,2075,1
3862428,1845,1
3866156,1603,1
3869880,1375,1
3873592,1164,1
3877316,953,1
3881032,734,1
3884748,520,1
3888464,292,1
3892176,75,1
3895892,3980,1
3899616,3826,1
3903324,3689,1
3907048,3577,1
3910772,3474,1
3914484,3382,1
3918208,3298,1
3921924,3226,1
3925648,3167,1
3929372,3117,1
3933080,3073,1
3936804,3031,1
3940528,2991,1
3944240,2949,1
3947964,2904,1
3951688,2854,1
3955396,2802,1
3959120,2748,1
3962828,2697,1
3966552,2643,1
3970276,2594,1
3973984,2548,1
3977708,2507,1
3981432,2471,1
3985140,2436,1
3988864,2396,1
3992572,2343,1
3996296,2277,1
4000020,2197,1
4003728,2106,1
4007452,2003,1
4011176,1895,1
4014888,1775,1
4018616,1659,1
4022340,1543,1
4026052,1431,1
4029776,1314,1
4033488,1206,1
4037212,1098,1
4040936,992,1
4044644,891,1
4048360,788,1
4052076,688,1
4055784,582,1
4059500,481,1
4063208,380,1
4066924,261,1
4070640,159,1
4074348,54,1
4078064,4047,1
4081788,3939,1
4085500,3827,1
4089224,3714,1
4092940,3609,1
4096664,3497,1
4100388,3391,1
4104096,3287,1
4107820,3188,1
4111544,3082,1
4115256,2977,1
4118980,2868,1
4122704,2747,1
4126412,2621,1
4130136,2479,1
4133848,2329,1
4137576,2164,1
4141300,1996,1
4145012,1817,1
4148736,1642,1
4152460,1470,1
4156172,1303,1
4159896,1135,1
4163620,979,1
4167336,815,1
4171052,651,1
4174764,481,1
4178480,308,1
4182196,126,1
4185904,4040,1
4189632,3850,1
4193360,3657,1
4197072,3485,1
4200796,3303,1
4204508,3134,1
4208232,2965,1
4211956,2794,1
4215668,2600,1
4219392,2401,1
4223116,2166,1
4226828,1927,1
4230552,1697,1
4234280,1493,1
4238004,1287,1
4241728,1087,1
4245440,894,1
4249156,709,1
4252872,521,1
4256580,324,1
4260296,123,1
4264012,4033,1
4267720,3856,1
4271444,3660,1
4275152,3479,1
4278876,3276,1
4282600,3095,1
4286312,2927,1
4290036,2740,1
4293760,2548,1
4297472,2331,1
4301196,2102,1
4304912,1869,1
4308640,1664,1
4312364,1471,1
4316072,1289,1
4319796,1084,1
4323520,899,1
4327228,714,1
4330944,528,1
4334660,333,1
4338376,135,1
4342092,4047,1
4345804,3868,1
4349528,3697,1
4353252,3532,1
4356960,3365,1
4360684,3194,1
4364408,3043,1
4368116,2884,1
4371840,2725,1
4375548,2552,1
4379272,2374,1
4383000,2166,1
4386712,1959,1
4390436,1759,1
4394160,1586,1
4397872,1428,1
4401596,1271,1
4405320,1099,1
4409032,940,1
4412748,787,1
4416460,633,1
4420176,481,1
4423892,321,1
4427604,161,1
4431320,13,1
4435036,3986,1
4438748,3872,1
4442472,3742,1
4446180,3616,1
4449904,3486,1
4453628,3356,1
4457340,3228,1
4461064,3109,1
4464788,2988,1
4468500,2872,1
4472224,2750,1
4475948,2620,1
4479672,2477,1
4483396,2342,1
4487108,2186,1
4490832,2028,1
4494556,1870,1
4498268,1701,1
4501992,1548,1
4505716,1407,1
4509428,1248,1
4513152,1098,1
4516860,958,1
4520576,805,1
4524292,652,1
4528000,484,1
4531716,319,1
4535436,119,1
4539144,4045,1
4542868,3857,1
4546592,3671,1
4550316,3488,1
4554040,3309,1
4557748,3134,1
4561472,2965,1
4565196,2792,1
4568908,2608,1
4572632,2429,1
4576356,2237,1
4580068,2046,1
4583792,1866,1
4587504,1724,1
4591228,1609,1
4594952,1518,1
4598664,1439,1
4602388,1370,1
4606112,1299,1
4609824,1227,1
4613548,1149,1
4617272,1067,1
4621000,975,1
4624716,874,1
4628428,759,1
4632144,635,1
4635860,499,1
4639572,346,1
4643288,195,1
4647004,49,1
4650720,4010,1
4654444,3866,1
4658152,3717,1
4661876,3570,1
4665600,3424,1
4669312,3278,1
4673036,3147,1
4676760,3008,1
4680472,2870,1
4684196,2723,1
4687920,2561,1
4691644,2394,1
4695368,2205,1
4699080,2007,1
4702804,1805,1
4706528,1606,1
4710236,1416,1
4713960,1229,1
4717688,1032,1
4721400,851,1
4725116,661,1
4728828,472,1
4732544,268,1
4736260,67,1
4739972,3972,1
4743696,3767,1
4747420,3576,1
4751132,3385,1
4754856,3197,1
4758580,3015,1
4762308,2836,1
4766032,2642,1
4769740,2444,1
4773464,2218,1
4777188,1983,1
4780896,1753,1
4784620,1551,1
4788344,1360,1
4792052,1166,1
4795776,960,1
4799496,775,1
4803212,582,1
4806928,387,1
4810640,174,1
4814356,4060,1
4818080,3862,1
4821788,3655,1
4825512,3467,1
4829236,3270,1
4832960,3097,1
4836684,2919,1
4840396,2742,1
4844120,2562,1
4847844,2397,1
4851552,2224,1
4855280,2037,1
4859004,1848,1
4862716,1686,1
4866440,1538,1
4870156,1388,1
4873880,1210,1
4877604,1020,1
4881312,844,1
4885028,662,1
4888744,473,1
4892456,273,1
4896172,77,1
4899888,3978,1
4903612,3788,1
4907336,3596,1
4911044,3412,1
4914768,3217,1
4918492,3043,1
4922204,2860,1
4925928,2680,1
4929652,2487,1
4933364,2293,1
4937088,2077,1
4940796,1848,1
4944520,1657,1
4948244,1506,1
4951952,1375,1
4955676,1232,1
4959400,1077,1
4963112,910,1
4966828,750,1
4970544,589,1
4974260,433,1
4977976,270,1
4981684,103,1
4985400,4056,1
4989124,3925,1
4992832,3799,1
4996556,3660,1
5000280,3530,1
5003992,3392,1
5007716,3252,1
5011424,3123,1
5015148,2999,1
5018876,2867,1
5022588,2739,1
5026312,2598,1
5030040,2461,1
5033748,2322,1
5037472,2163,1
5041196,2001,1
5044920,1840,1
5048644,1679,1
5052356,1514,1
5056080,1368,1
5059804,1219,1
5063516,1066,1
5067240,920,1
5070956,786,1
5074664,642,1
5078384,496,1
5082092,341,1
5085808,173,1
5089524,14,1
5093236,3941,1
5096960,3776,1
5100684,3612,1
5104392,3451,1
5108116,3284,1
5111840,3136,1
5115564,2980,1
5119288,2824,1
5123000,2662,1
5126724,2489,1
5130448,2305,1
5134156,2111,1
5137880,1909,1
5141604,1717,1
5145312,1537,1
5149040,1367,1
5152752,1203,1
5156476,1023,1
5160200,864,1
5163912,703,1
5167628,539,1
5171344,366,1
5175052,184,1
5178768,9,1
5182476,3934,1
5186200,3755,1
5189924,3594,1
5193632,3435,1
5197356,3269,1
5201080,3122,1
5204788,2976,1
5208512,2833,1
5212236,2682,1
5215948,2537,1
5219672,2391,1
5223380,2245,1
5227104,2073,1
5230828,1896,1
5234540,1711,1
5238264,1538,1
5241988,1381,1
5245700,1237,1
5249424,1074,1
5253140,924,1
5256856,782,1
5260572,633,1
5264284,480,1
5268000,317,1
5271716,161,1
5275428,0,1
5279136,3935,1
5282860,3770,1
5286584,3605,1
5290308,3445,1
5294020,3296,1
5297744,3159,1
5301468,3021,1
5305180,2889,1
5308904,2747,1
5312632,2608,1
5316344,2450,1
5320068,2290,1
5323784,2109,1
5327508,1930,1
5331232,1759,1
5334944,1595,1
5338668,1433,1
5342392,1284,1
5346104,1114,1
5349828,955,1
5353544,802,1
5357260,657,1
5360976,492,1
5364688,329,1
5368404,153,1
5372120,4073,1
5375832,3904,1
5379556,3728,1
5383280,3568,1
5386992,3400,1
5390716,3240,1
5394428,3089,1
5398152,2942,1
5401876,2780,1
5405584,2621,1
5409308,2442,1
5413032,2256,1
5416744,2058,1
5420468,1853,1
5424192,1655,1
5427904,1471,1
5431628,1302,1
5435336,1118,1
5439060,946,1
5442776,774,1
5446484,603,1
5450200,412,1
5453916,223,1
5457632,32,1
5461352,3932,1
5465060,3742,1
5468784,3553,1
5472508,3366,1
5476216,3178,1
5479940,3008,1
5483664,2825,1
5487376,2643,1
5491100,2442,1
5494824,2218,1
5498548,1964,1
5502272,1728,1
5505984,1498,1
5509708,1284,1
5513432,1062,1
5517140,857,1
5520856,653,1
5524572,424,1
5528288,199,1
5532004,4053,1
5535716,3851,1
5539440,3637,1
5543164,3439,1
5546876,3231,1
5550600,3056,1
5554324,2901,1
5558036,2759,1
5561760,2616,1
5565484,2490,1
5569208,2369,1
5572932,2248,1
5576640,2107,1
5580364,1962,1
5584088,1816,1
5587800,1683,1
5591524,1559,1
5595248,1429,1
5598956,1293,1
5602680,1138,1
5606392,976,1
5610108,806,1
5613824,646,1
5617532,471,1
5621252,299,1
5624968,127,1
5628680,4051,1
5632404,3902,1
5636128,3747,1
5639856,3604,1
5643580,3452,1
5647292,3293,1
5651016,3147,1
5654740,3024,1
5658452,2898,1
5662176,2771,1
5665900,2641,1
5669612,2520,1
5673336,2403,1
5677048,2277,1
5680772,2114,1
5684496,1942,1
5688208,1776,1
5691932,1608,1
5695656,1448,1
5699364,1304,1
5703092,1153,1
5706816,1010,1
5710528,875,1
5714244,731,1
5717956,582,1
5721672,415,1
5725388,254,1
5729096,76,1
5732812,4005,1
5736536,3825,1
5740244,3652,1
5743968,3478,1
5747676,3304,1
5751400,3138,1
5755124,2966,1
5758836,2790,1
5762560,2602,1
5766284,2397,1
5769996,2170,1
5773720,1934,1
5777444,1691,1
5781168,1459,1
5784892,1249,1
5788600,1041,1
5792328,833,1
5796044,633,1
5799756,409,1
5803476,191,1
5807192,4064,1
5810904,3877,1
5814628,3706,1
5818340,3538,1
5822064,3370,1
5825788,3184,1
5829496,3033,1
5833224,2914,1
5836948,2808,1
5840656,2707,1
5844380,2618,1
5848104,2533,1
5851828,2476,1
5855552,2442,1
5859264,2420,1
5862988,2400,1
5866712,2385,1
5870420,2374,1
5874144,2364,1
5877868,2346,1
5881580,2326,1
5885304,2300,1
5889012,2268,1
5892736,2229,1
5896460,2177,1
5900168,2114,1
5903892,2032,1
5907616,1938,1
5911328,1825,1
5915052,1703,1
5918776,1569,1
5922500,1439,1
5926224,1304,1
5929936,1174,1
5933660,1041,1
5937384,919,1
5941092,792,1
5944808,665,1
5948524,521,1
5952236,373,1
5955952,223,1
5959660,64,1
5963376,4002,1
5967100,3829,1
5970808,3661,1
5974536,3492,1
5978260,3327,1
5981968,3164,1
5985692,3012,1
5989416,2848,1
5993140,2681,1
5996864,2488,1
6000572,2291,1
6004296,2065,1
6008020,1826,1
6011728,1596,1
6015452,1373,1
6019176,1169,1
6022888,965,1
6026604,774,1
6030312,565,1
6034028,347,1
6037744,122,1
6041452,4007,1
6045176,3790,1
6048904,3573,1
6052616,3374,1
6056340,3176,1
6060064,3011,1
6063788,2840,1
6067516,2679,1
6071224,2519,1
6074948,2367,1
6078672,2201,1
6082384,2011,1
6086108,1793,1
6089832,1595,1
6093544,1416,1
6097268,1266,1
6100980,1091,1
6104704,898,1
6108420,702,1
6112132,502,1
6115848,292,1
6119564,85,1
6123280,3981,1
6127004,3770,1
6130728,3578,1
6134452,3384,1
6138176,3206,1
