timestamp_us,angle_counts,magnet_ok
1076200,289,1
1079920,289,1
1083636,289,1
1087344,289,1
1091064,289,1
1094780,289,1
1098488,289,1
1102204,289,1
1105912,289,1
1109628,289,1
1113344,289,1
1117056,289,1
1120772,289,1
1124488,289,1
1128200,289,1
1131916,289,1
1135632,289,1
1139348,289,1
1143064,289,1
1146772,289,1
1150488,289,1
1154204,289,1
1157916,289,1
1161636,289,1
1165352,289,1
1169068,289,1
1172784,289,1
1176496,289,1
1180212,289,1
1183928,289,1
1187636,289,1
1191352,289,1
1195068,289,1
1198788,289,1
1202504,289,1
1206212,289,1
1209928,289,1
1213644,289,1
1217352,289,1
1221068,289,1
1224784,289,1
1228500,289,1
1232216,289,1
1235924,289,1
1239640,289,1
1243356,289,1
1247064,289,1
1250780,289,1
1254496,289,1
1258212,289,1
1261928,289,1
1265640,289,1
1269356,289,1
1273072,289,1
1276780,289,1
1280500,289,1
1284216,289,1
1287928,289,1
1291644,289,1
1295356,289,1
1299072,289,1
1302788,289,1
1306500,289,1
1310216,289,1
1313932,289,1
1317644,289,1
1321360,289,1
1325076,289,1
1328792,289,1
1332508,289,1
1336220,289,1
1339936,289,1
1343652,289,1
1347360,289,1
1351076,289,1
1354792,289,1
1358508,289,1
1362224,289,1
1365932,289,1
1369648,289,1
1373364,289,1
1377072,289,1
1380788,289,1
1384504,289,1
1388220,289,1
1391940,289,1
1395648,289,1
1399364,289,1
1403080,289,1
1406788,289,1
1410504,289,1
1414220,289,1
1417936,289,1
1421652,289,1
1425360,289,1
1429076,289,1
1432792,289,1
1436504,289,1
1440220,289,1
1443936,289,1
1447652,289,1
1451368,289,1
1455080,289,1
1458796,289,1
1462512,289,1
1466224,289,1
1469940,289,1
1473656,289,1
1477364,289,1
1481080,289,1
1484792,289,1
1488508,289,1
1492224,289,1
1495932,289,1
1499648,289,1
1503364,289,1
1507072,289,1
1510788,289,1
1514504,289,1
1518220,289,1
1521936,289,1
1525644,289,1
1529360,289,1
1533076,289,1
1536788,289,1
1540504,289,1
1544220,289,1
1547936,289,1
1551652,289,1
1555364,289,1
1559080,289,1
1562796,289,1
1566504,289,1
1570224,289,1
1573940,289,1
1577656,289,1
1581372,289,1
1585084,289,1
1588800,289,1
1592520,289,1
1596232,289,1
1599948,290,1
1603664,292,1
1607380,294,1
1611096,296,1
1614808,298,1
1618524,299,1
1622240,300,1
1625948,301,1
1629664,302,1
1633384,304,1
1637100,306,1
1640816,307,1
1644528,308,1
1648244,310,1
1651960,311,1
1655668,312,1
1659384,314,1
1663104,315,1
1666812,316,1
1670528,318,1
1674240,319,1
1677956,320,1
1681676,322,1
1685388,324,1
1689104,325,1
1692820,326,1
1696528,328,1
1700248,329,1
1703964,331,1
1707680,332,1
1711396,333,1
1715108,334,1
1718824,335,1
1722540,336,1
1726248,337,1
1729964,338,1
1733680,340,1
1737396,341,1
1741112,342,1
1744824,344,1
1748540,346,1
1752256,347,1
1755964,347,1
1759680,347,1
1763396,347,1
1767112,347,1
1770832,347,1
1774544,347,1
1778260,347,1
1781976,347,1
1785684,347,1
1789400,347,1
1793120,347,1
1796840,347,1
1800556,347,1
1804268,347,1
1807984,347,1
1811700,347,1
1815408,347,1
1819124,347,1
1822840,347,1
1826548,347,1
1830264,347,1
1833972,347,1
1837692,347,1
1841408,347,1
1845120,347,1
1848836,347,1
1852552,347,1
1856264,347,1
1859980,347,1
1863696,347,1
1867412,347,1
1871128,347,1
1874840,347,1
1878556,347,1
1882276,347,1
1885988,347,1
1889704,347,1
1893420,347,1
1897136,347,1
1900852,347,1
1904560,346,1
1908276,347,1
1911992,347,1
1915704,347,1
1919420,347,1
1923136,347,1
1926852,347,1
1930568,347,1
1934280,347,1
1937996,347,1
1941712,347,1
1945424,347,1
1949140,347,1
1952856,347,1
1956572,347,1
1960288,347,1
1963996,347,1
1967712,347,1
1971428,347,1
1975136,347,1
1978852,347,1
1982568,347,1
1986284,347,1
1990000,347,1
1993712,347,1
1997428,347,1
2001144,347,1
2004852,347,1
2008568,347,1
2012288,347,1
2016000,347,1
2019716,347,1
2023432,347,1
2027148,348,1
2030868,351,1
2034576,353,1
2038292,356,1
2042008,359,1
2045720,362,1
2049436,365,1
2053152,369,1
2056868,371,1
2060584,374,1
2064296,376,1
2068012,379,1
2071728,381,1
2075436,383,1
2079156,386,1
2082872,389,1
2086588,392,1
2090304,396,1
2094012,400,1
2097732,403,1
2101448,406,1
2105156,409,1
2108872,412,1
2112588,414,1
2116304,418,1
2120020,420,1
2123732,423,1
2127452,426,1
2131168,429,1
2134876,432,1
2138592,435,1
2142312,439,1
2146028,441,1
2149748,444,1
2153456,447,1
2157172,449,1
2160888,452,1
2164596,454,1
2168312,457,1
2172028,459,1
2175740,461,1
2179456,464,1
2183172,466,1
2186888,469,1
2190604,471,1
2194316,472,1
2198032,474,1
2201748,475,1
2205460,477,1
2209176,478,1
2212892,479,1
2216608,480,1
2220328,480,1
2224040,480,1
2227756,480,1
2231472,480,1
2235184,480,1
2238900,480,1
2242616,480,1
2246336,481,1
2250052,480,1
2253764,480,1
2257480,480,1
2261196,480,1
2264908,480,1
2268624,480,1
2272340,480,1
2276056,480,1
2279772,480,1
2283480,480,1
2287196,480,1
2290912,480,1
2294624,480,1
2298340,480,1
2302056,480,1
2305772,480,1
2309488,480,1
2313200,480,1
2316916,480,1
2320632,480,1
2324344,480,1
2328060,480,1
2331776,480,1
2335488,480,1
2339204,480,1
2342920,480,1
2346636,480,1
2350352,480,1
2354064,480,1
2357780,480,1
2361496,480,1
2365204,481,1
2368920,480,1
2372636,480,1
2376352,480,1
2380068,480,1
2383776,481,1
2387492,480,1
2391208,480,1
2394916,480,1
2398632,480,1
2402348,480,1
2406064,480,1
2409780,480,1
2413488,480,1
2417204,480,1
2420920,480,1
2424628,481,1
2428344,481,1
2432060,480,1
2435776,480,1
2439496,481,1
2443204,481,1
2446924,483,1
2450640,485,1
2454352,488,1
2458068,490,1
2461784,494,1
2465500,496,1
2469220,499,1
2472932,501,1
2476648,503,1
2480364,506,1
2484072,509,1
2487788,512,1
2491504,514,1
2495212,517,1
2498928,521,1
2502636,524,1
2506352,528,1
2510068,531,1
2513780,535,1
2517496,538,1
2521216,541,1
2524928,544,1
2528644,547,1
2532360,549,1
2536076,552,1
2539792,555,1
2543504,557,1
2547220,558,1
2550936,559,1
2554644,560,1
2558360,561,1
2562076,562,1
2565792,562,1
2569508,563,1
2573220,563,1
2576936,563,1
2580652,563,1
2584360,563,1
2588076,563,1
2591792,563,1
2595512,563,1
2599228,563,1
2602940,563,1
2606656,563,1
2610372,563,1
2614084,563,1
2617804,563,1
2621520,563,1
2625236,563,1
2628952,563,1
2632664,563,1
2636380,563,1
2640096,563,1
2643808,563,1
2647524,563,1
2651240,563,1
2654956,563,1
2658672,563,1
2662384,563,1
2666100,563,1
2669816,563,1
2673524,563,1
2677240,563,1
2680956,563,1
2684664,563,1
2688380,563,1
2692092,563,1
2695808,563,1
2699524,563,1
2703236,563,1
2706952,563,1
2710668,563,1
2714380,563,1
2718096,563,1
2721812,563,1
2725528,563,1
2729244,563,1
2732952,563,1
2736668,563,1
2740384,563,1
2744096,563,1
2747812,563,1
2751528,563,1
2755244,563,1
2758960,563,1
2762672,563,1
2766388,563,1
2770104,563,1
2773816,563,1
2777532,563,1
2781248,563,1
2784964,563,1
2788680,563,1
2792388,563,1
2796104,563,1
2799824,563,1
2803532,563,1
2807248,563,1
2810964,563,1
2814684,563,1
2818400,563,1
2822112,563,1
2825828,563,1
2829548,563,1
2833260,563,1
2836976,563,1
2840692,563,1
2844404,563,1
2848120,563,1
2851828,563,1
2855544,563,1
2859260,563,1
2862968,563,1
2866684,563,1
2870400,563,1
2874112,563,1
2877828,564,1
2881548,565,1
2885268,566,1
2888984,567,1
2892692,567,1
2896408,568,1
2900124,568,1
2903832,568,1
2907548,568,1
2911264,568,1
2914980,568,1
2918696,568,1
2922404,568,1
2926120,568,1
2929836,568,1
2933544,568,1
2937260,568,1
2940976,568,1
2944692,568,1
2948408,568,1
2952120,568,1
2955836,568,1
2959552,568,1
2963260,568,1
2966976,568,1
2970696,568,1
2974412,568,1
2978128,568,1
2981836,568,1
2985552,568,1
2989268,568,1
2992980,568,1
2996700,568,1
3000416,568,1
3004132,566,1
3007848,564,1
3011560,561,1
3015276,559,1
3018992,556,1
3022704,554,1
3026420,553,1
3030136,552,1
3033844,553,1
3037560,553,1
3041268,553,1
3044984,553,1
3048700,553,1
3052408,553,1
3056124,553,1
3059840,553,1
3063552,553,1
3067272,553,1
3070988,553,1
3074708,553,1
3078424,553,1
3082132,553,1
3085848,553,1
3089564,553,1
3093272,553,1
3096988,553,1
3100704,553,1
3104420,553,1
3108136,552,1
3111848,552,1
3115564,551,1
3119280,551,1
3122992,551,1
3126708,550,1
3130424,550,1
3134140,550,1
3137856,551,1
3141564,551,1
3145280,550,1
3148996,551,1
3152708,550,1
3156424,551,1
3160140,550,1
3163856,551,1
