timestamp_us,angle_counts,magnet_ok
1892764,1559,1
1896488,1559,1
1900212,1559,1
1903936,1559,1
1907648,1559,1
1911372,1559,1
1915096,1559,1
1918808,1559,1
1922532,1559,1
1926256,1559,1
1929968,1559,1
1933692,1559,1
1937404,1559,1
1941128,1559,1
1944852,1559,1
1948560,1559,1
1952284,1559,1
1956008,1559,1
1959720,1559,1
1963444,1559,1
1967172,1559,1
1970884,1559,1
1974608,1559,1
1978320,1559,1
1982044,1559,1
1985768,1559,1
1989480,1559,1
1993204,1559,1
1996928,1559,1
2000640,1559,1
2004364,1559,1
2008084,1559,1
2011808,1559,1
2015532,1559,1
2019244,1559,1
2022968,1559,1
2026692,1559,1
2030400,1559,1
2034124,1559,1
2037848,1559,1
2041560,1559,1
2045284,1559,1
2048992,1559,1
2052716,1559,1
2056440,1559,1
2060152,1559,1
2063876,1559,1
2067600,1559,1
2071308,1559,1
2075032,1559,1
2078756,1559,1
2082480,1559,1
2086204,1559,1
2089916,1559,1
2093640,1559,1
2097364,1559,1
2101076,1559,1
2104800,1559,1
2108524,1559,1
2112236,1559,1
2115960,1559,1
2119668,1559,1
2123392,1559,1
2127116,1559,1
2130828,1559,1
2134552,1559,1
2138276,1559,1
2141984,1559,1
2145708,1559,1
2149432,1559,1
2153156,1559,1
2156880,1559,1
2160588,1559,1
2164312,1559,1
2168036,1559,1
2171744,1559,1
2175468,1559,1
2179192,1559,1
2182904,1559,1
2186628,1559,1
2190344,1559,1
2194068,1559,1
2197792,1559,1
2201504,1559,1
2205228,1559,1
2208952,1559,1
2212664,1559,1
2216388,1559,1
2220112,1559,1
2223824,1559,1
2227548,1559,1
2231256,1559,1
2234980,1559,1
2238704,1559,1
2242416,1559,1
2246140,1559,1
2249864,1559,1
2253576,1559,1
2257304,1559,1
2261028,1559,1
2264752,1559,1
2268476,1559,1
2272184,1559,1
2275908,1559,1
2279632,1559,1
2283340,1559,1
2287064,1559,1
2290788,1559,1
2294496,1559,1
2298220,1559,1
2301928,1559,1
2305652,1559,1
2309376,1559,1
2313088,1559,1
2316812,1559,1
2320536,1560,1
2324248,1560,1
2327972,1560,1
2331696,1560,1
2335420,1560,1
2339144,1560,1
2342856,1560,1
2346580,1560,1
2350304,1560,1
2354016,1560,1
2357740,1560,1
2361464,1560,1
2365172,1560,1
2368896,1560,1
2372612,1560,1
2376336,1560,1
2380060,1560,1
2383768,1560,1
2387492,1560,1
2391216,1560,1
2394924,1560,1
2398648,1560,1
2402372,1560,1
2406084,1560,1
2409808,1560,1
2413520,1560,1
2417244,1560,1
2420968,1560,1
2424680,1560,1
2428404,1561,1
2432128,1560,1
2435836,1561,1
2439560,1561,1
2443276,1561,1
2447000,1561,1
2450724,1561,1
2454432,1561,1
2458156,1561,1
2461880,1561,1
2465592,1561,1
2469316,1561,1
2473040,1560,1
2476752,1560,1
2480476,1560,1
2484184,1560,1
2487912,1560,1
2491636,1560,1
2495344,1560,1
2499068,1560,1
2502792,1560,1
2506504,1560,1
2510228,1560,1
2513952,1560,1
2517676,1560,1
2521400,1560,1
2525112,1560,1
2528836,1561,1
2532560,1561,1
2536272,1561,1
2539996,1561,1
2543720,1561,1
2547432,1561,1
2551156,1561,1
2554864,1561,1
2558588,1561,1
2562312,1561,1
2566024,1561,1
2569748,1561,1
2573472,1561,1
2577180,1561,1
2580904,1561,1
2584628,1561,1
2588352,1561,1
2592076,1561,1
2595784,1561,1
2599508,1561,1
2603232,1561,1
2606940,1561,1
2610664,1561,1
2614388,1561,1
2618096,1561,1
2621820,1561,1
2625528,1561,1
2629252,1561,1
2632976,1561,1
2636688,1561,1
2640412,1561,1
2644136,1561,1
2647848,1561,1
2651572,1561,1
2655296,1561,1
2659008,1561,1
2662732,1561,1
2666444,1561,1
2670172,1561,1
2673896,1561,1
2677604,1561,1
2681328,1561,1
2685052,1561,1
2688760,1561,1
2692484,1561,1
2696200,1561,1
2699924,1561,1
2703648,1561,1
2707356,1561,1
2711080,1561,1
2714804,1561,1
2718516,1561,1
2722240,1561,1
2725964,1560,1
2729672,1560,1
2733396,1560,1
2737104,1560,1
2740828,1561,1
2744552,1561,1
2748264,1561,1
2751988,1561,1
2755712,1561,1
2759424,1561,1
2763148,1561,1
2766864,1561,1
2770588,1561,1
2774312,1561,1
2778024,1561,1
2781748,1561,1
2785472,1560,1
2789184,1560,1
2792908,1560,1
2796632,1560,1
2800344,1559,1
2804068,1558,1
2807780,1556,1
2811504,1556,1
2815228,1557,1
2818940,1558,1
2822664,1559,1
2826388,1559,1
2830096,1560,1
2833820,1560,1
2837544,1560,1
2841272,1560,1
2844996,1560,1
2848704,1560,1
2852428,1561,1
2856152,1560,1
2859864,1560,1
2863588,1560,1
2867312,1561,1
2871020,1561,1
2874744,1561,1
2878456,1561,1
2882180,1561,1
2885904,1560,1
2889612,1560,1
2893340,1561,1
2897064,1561,1
2900772,1561,1
2904496,1561,1
2908220,1562,1
2911944,1561,1
2915668,1560,1
2919376,1560,1
2923100,1559,1
2926824,1559,1
2930532,1559,1
2934256,1559,1
2937980,1560,1
2941688,1560,1
2945412,1560,1
2949128,1559,1
2952852,1559,1
2956576,1559,1
2960284,1559,1
2964008,1560,1
2967732,1560,1
2971444,1560,1
2975168,1560,1
2978892,1560,1
2982604,1559,1
2986328,1559,1
2990040,1559,1
2993764,1559,1
2997488,1559,1
3001196,1559,1
3004920,1559,1
3008644,1559,1
3012352,1559,1
3016076,1559,1
3019792,1559,1
3023520,1559,1
3027244,1559,1
3030952,1559,1
3034676,1559,1
3038400,1559,1
3042112,1559,1
3045836,1559,1
3049560,1559,1
3053272,1559,1
3056996,1559,1
3060704,1559,1
3064428,1559,1
3068152,1559,1
3071864,1559,1
3075588,1559,1
3079312,1559,1
3083024,1559,1
3086748,1559,1
3090472,1560,1
3094196,1566,1
3097920,1574,1
3101628,1579,1
3105352,1581,1
3109076,1581,1
3112788,1581,1
3116512,1581,1
3120236,1581,1
3123948,1581,1
3127672,1581,1
3131384,1580,1
3135108,1580,1
3138832,1580,1
3142540,1580,1
3146264,1580,1
3149988,1580,1
3153700,1580,1
3157424,1580,1
3161148,1580,1
3164860,1580,1
3168584,1580,1
3172292,1580,1
3176016,1580,1
3179740,1580,1
3183452,1580,1
3187176,1580,1
3190900,1580,1
3194612,1580,1
3198336,1580,1
3202044,1580,1
3205768,1580,1
3209492,1581,1
3213204,1580,1
3216928,1580,1
3220652,1580,1
3224360,1580,1
3228084,1580,1
3231808,1580,1
3235516,1580,1
3239240,1580,1
3242952,1580,1
3246676,1580,1
3250400,1580,1
3254112,1580,1
3257836,1580,1
3261560,1580,1
3265272,1580,1
3268996,1580,1
3272712,1580,1
3276436,1580,1
3280160,1580,1
3283872,1580,1
3287596,1580,1
3291320,1580,1
3295032,1580,1
3298756,1580,1
3302480,1580,1
3306188,1580,1
3309912,1580,1
3313624,1580,1
3317348,1580,1
3321072,1580,1
3324784,1580,1
3328512,1580,1
3332236,1580,1
3335944,1580,1
3339668,1580,1
3343392,1580,1
3347116,1580,1
3350840,1580,1
3354548,1580,1
3358272,1580,1
3362000,1580,1
3365712,1580,1
3369436,1580,1
3373160,1580,1
3376868,1580,1
3380596,1580,1
3384308,1580,1
3388032,1580,1
3391756,1580,1
3395464,1580,1
3399188,1580,1
3402912,1581,1
3406624,1582,1
3410348,1583,1
3414072,1584,1
3417796,1584,1
3421520,1584,1
3425228,1584,1
3428952,1584,1
3432676,1584,1
3436388,1584,1
3440112,1584,1
3443836,1584,1
3447544,1584,1
3451268,1584,1
3454988,1584,1
3458712,1584,1
3462436,1584,1
3466148,1584,1
3469872,1584,1
3473596,1584,1
3477308,1584,1
3481032,1584,1
3484756,1584,1
3488468,1584,1
3492192,1584,1
3495900,1584,1
3499624,1584,1
3503348,1585,1
3507056,1586,1
3510780,1587,1
3514504,1589,1
3518216,1591,1
3521940,1594,1
3525664,1598,1
3529388,1603,1
3533112,1610,1
3536820,1617,1
3540544,1624,1
3544268,1631,1
3547976,1637,1
3551700,1641,1
3555424,1643,1
3559132,1644,1
3562856,1644,1
3566564,1645,1
3570288,1645,1
3574012,1645,1
3577724,1644,1
3581448,1644,1
3585172,1643,1
3588880,1641,1
3592604,1640,1
3596328,1638,1
3600052,1635,1
3603776,1632,1
3607484,1627,1
3611208,1623,1
3614932,1619,1
3618644,1617,1
3622368,1614,1
3626092,1613,1
3629804,1613,1
3633528,1615,1
3637240,1617,1
3640964,1618,1
3644688,1619,1
3648400,1619,1
3652124,1620,1
3655848,1620,1
3659556,1620,1
3663280,1620,1
3667004,1620,1
3670732,1620,1
3674456,1620,1
3678164,1620,1
3681888,1619,1
3685612,1619,1
3689320,1619,1
3693044,1619,1
3696768,1619,1
3700480,1619,1
3704204,1619,1
3707920,1620,1
3711644,1620,1
3715368,1620,1
3719080,1620,1
3722804,1620,1
3726528,1621,1
3730240,1621,1
3733964,1621,1
3737688,1621,1
3741396,1621,1
3745120,1621,1
3748832,1621,1
3752556,1621,1
3756280,1621,1
3759992,1621,1
3763716,1621,1
3767440,1621,1
3771152,1621,1
3774876,1621,1
3778600,1621,1
3782324,1621,1
3786048,1621,1
3789756,1621,1
3793480,1621,1
3797204,1621,1
3800912,1621,1
3804636,1621,1
3808360,1621,1
3812072,1621,1
3815796,1620,1
3819504,1620,1
3823228,1620,1
3826952,1620,1
3830664,1620,1
3834388,1620,1
3838112,1620,1
3841824,1620,1
3845548,1620,1
3849272,1619,1
3852996,1619,1
3856720,1619,1
3860432,1619,1
3864156,1619,1
3867880,1619,1
3871588,1619,1
3875312,1619,1
3879036,1619,1
3882748,1619,1
3886472,1619,1
3890188,1618,1
3893912,1618,1
3897636,1618,1
3901348,1618,1
3905072,1618,1
3908796,1618,1
3912504,1618,1
3916228,1617,1
3919956,1617,1
3923664,1617,1
3927388,1617,1
3931100,1616,1
3934824,1616,1
3938548,1616,1
3942260,1616,1
3945984,1615,1
3949708,1615,1
3953416,1614,1
3957140,1614,1
3960868,1614,1
3964592,1613,1
3968316,1613,1
3972024,1613,1
3975752,1613,1
3979476,1613,1
3983184,1613,1
3986908,1612,1
3990636,1612,1
3994348,1612,1
3998072,1612,1
4001784,1612,1
4005508,1612,1
4009232,1612,1
4012944,1611,1
4016668,1611,1
4020392,1611,1
4024100,1611,1
4027824,1611,1
4031548,1611,1
4035272,1611,1
4038996,1611,1
4042708,1611,1
4046432,1611,1
4050156,1611,1
4053868,1612,1
4057592,1612,1
4061316,1612,1
4065024,1612,1
4068748,1613,1
4072464,1612,1
4076188,1612,1
4079912,1613,1
4083624,1613,1
4087348,1612,1
4091072,1612,1
4094780,1612,1
4098508,1612,1
4102232,1612,1
4105944,1612,1
4109668,1612,1
4113380,1611,1
4117104,1611,1
4120832,1610,1
4124540,1610,1
4128264,1610,1
4131988,1610,1
4135700,1610,1
4139424,1610,1
4143148,1610,1
4146872,1610,1
4150596,1610,1
4154308,1610,1
4158032,1610,1
4161756,1610,1
4165468,1610,1
4169192,1610,1
4172916,1610,1
4176628,1610,1
4180352,1610,1
4184064,1610,1
4187788,1610,1
4191512,1610,1
4195220,1610,1
4198944,1610,1
4202668,1610,1
4206380,1610,1
4210104,1610,1
4213828,1610,1
4217536,1610,1
4221260,1610,1
4224968,1610,1
4228692,1611,1
4232416,1610,1
4236128,1610,1
4239852,1610,1
4243576,1610,1
4247288,1610,1
4251012,1610,1
4254728,1610,1
4258452,1610,1
4262176,1610,1
4265884,1609,1
4269608,1609,1
4273332,1609,1
4277040,1609,1
4280764,1608,1
4284488,1608,1
4288196,1608,1
4291920,1608,1
4295632,1608,1
4299356,1608,1
4303080,1607,1
4306788,1606,1
4310512,1605,1
4314236,1605,1
4317944,1604,1
4321668,1604,1
4325384,1603,1
4329108,1603,1
4332832,1602,1
4336544,1601,1
4340268,1599,1
4343992,1597,1
4347704,1596,1
4351428,1594,1
4355152,1592,1
4358860,1589,1
4362584,1586,1
4366296,1584,1
4370020,1582,1
4373744,1579,1
4377456,1577,1
4381184,1576,1
4384908,1574,1
4388616,1573,1
4392340,1571,1
4396064,1570,1
4399788,1568,1
4403516,1566,1
4407228,1564,1
4410952,1563,1
4414676,1562,1
4418384,1561,1
4422108,1559,1
4425832,1557,1
4429544,1555,1
4433268,1553,1
4436976,1550,1
4440700,1547,1
4444424,1544,1
4448136,1542,1
4451860,1539,1
4455584,1537,1
4459292,1534,1
4463016,1532,1
4466740,1530,1
4470464,1527,1
4474188,1525,1
4477900,1522,1
4481624,1520,1
4485348,1517,1
4489056,1514,1
4492780,1512,1
4496504,1510,1
4500212,1507,1
4503936,1505,1
4507648,1503,1
4511372,1501,1
4515100,1499,1
4518808,1498,1
4522532,1497,1
4526256,1495,1
4529968,1494,1
4533692,1492,1
4537416,1490,1
4541124,1489,1
4544848,1486,1
4548560,1484,1
4552284,1481,1
4556008,1481,1
4559720,1481,1
4563444,1481,1
4567172,1481,1
4570880,1481,1
4574604,1481,1
4578320,1481,1
4582044,1482,1
4585768,1481,1
4589480,1481,1
4593204,1481,1
4596928,1481,1
4600640,1481,1
4604364,1481,1
4608088,1481,1
4611800,1481,1
4615524,1481,1
4619236,1481,1
4622960,1480,1
4626684,1480,1
4630392,1479,1
4634116,1478,1
4637840,1478,1
4641552,1477,1
4645276,1477,1
4649000,1476,1
4652724,1476,1
4656448,1476,1
4660156,1475,1
4663880,1475,1
4667604,1475,1
4671312,1474,1
4675036,1474,1
4678760,1473,1
4682472,1473,1
4686196,1472,1
4689908,1472,1
4693632,1471,1
4697356,1471,1
4701064,1470,1
4704788,1470,1
4708512,1470,1
4712220,1470,1
4715944,1470,1
4719668,1471,1
4723392,1472,1
4727116,1473,1
4730828,1473,1
4734552,1474,1
4738280,1474,1
4741992,1474,1
4745716,1474,1
4749440,1474,1
4753148,1474,1
4756872,1474,1
4760588,1473,1
4764312,1473,1
4768036,1473,1
4771748,1473,1
4775472,1473,1
4779196,1472,1
4782908,1472,1
4786632,1471,1
4790356,1470,1
4794068,1469,1
4797792,1468,1
4801504,1467,1
4805228,1466,1
4808952,1465,1
4812660,1465,1
4816384,1464,1
4820108,1464,1
4823820,1463,1
4827544,1463,1
4831268,1463,1
4834992,1463,1
4838716,1464,1
4842428,1464,1
4846156,1464,1
4849880,1465,1
4853592,1465,1
4857316,1465,1
4861040,1465,1
4864752,1465,1
4868480,1465,1
4872200,1466,1
4875924,1466,1
4879648,1466,1
4883356,1466,1
4887080,1467,1
4890804,1467,1
4894516,1467,1
4898240,1468,1
4901964,1468,1
4905676,1468,1
4909400,1468,1
4913112,1468,1
4916836,1469,1
4920560,1469,1
4924268,1469,1
4927992,1469,1
4931716,1469,1
4935428,1469,1
4939152,1469,1
4942868,1469,1
4946592,1469,1
4950316,1469,1
4954028,1469,1
4957752,1469,1
4961476,1469,1
4965184,1469,1
4968908,1469,1
4972632,1469,1
4976344,1469,1
4980068,1469,1
4983780,1469,1
4987504,1469,1
4991228,1469,1
4994936,1469,1
4998660,1469,1
5002384,1469,1
5006096,1469,1
5009820,1469,1
5013544,1469,1
5017268,1469,1
5020992,1469,1
5024700,1469,1
5028424,1469,1
5032148,1469,1
5035856,1469,1
5039580,1469,1
5043304,1469,1
5047012,1469,1
5050736,1469,1
5054448,1469,1
5058172,1469,1
5061896,1469,1
5065608,1469,1
5069332,1469,1
5073056,1469,1
5076764,1469,1
5080488,1469,1
5084212,1469,1
5087936,1469,1
5091660,1469,1
5095368,1469,1
5099092,1469,1
5102816,1469,1
5106528,1469,1
5110252,1469,1
5113976,1469,1
5117688,1469,1
5121412,1469,1
5125128,1469,1
5128852,1469,1
5132576,1469,1
5136288,1469,1
5140012,1469,1
5143736,1469,1
5147448,1469,1
5151172,1469,1
5154896,1469,1
5158608,1469,1
5162332,1469,1
5166040,1469,1
5169764,1469,1
5173492,1469,1
5177200,1469,1
5180924,1469,1
5184652,1469,1
5188364,1469,1
5192088,1468,1
5195812,1468,1
5199536,1468,1
5203260,1468,1
5206972,1467,1
5210696,1467,1
5214420,1466,1
5218128,1465,1
5221852,1464,1
5225576,1463,1
5229288,1462,1
5233012,1462,1
5236720,1461,1
5240444,1461,1
5244168,1461,1
5247876,1461,1
5251600,1461,1
5255324,1461,1
5259036,1461,1
5262760,1461,1
5266484,1461,1
5270208,1461,1
5273932,1461,1
5277640,1461,1
5281364,1461,1
5285088,1461,1
5288800,1461,1
5292524,1461,1
5296248,1461,1
5299956,1461,1
5303680,1461,1
5307396,1461,1
5311120,1461,1
5314844,1461,1
5318556,1461,1
5322280,1461,1
5326004,1461,1
5329716,1461,1
5333440,1461,1
5337164,1461,1
5340872,1461,1
5344596,1461,1
5348308,1461,1
5352032,1461,1
5355756,1461,1
5359468,1461,1
5363192,1461,1
5366916,1461,1
5370628,1461,1
5374352,1461,1
5378076,1461,1
5381800,1461,1
5385524,1461,1
5389236,1461,1
5392960,1461,1
5396684,1461,1
5400392,1461,1
5404116,1461,1
5407840,1461,1
5411552,1461,1
5415276,1461,1
5418984,1461,1
5422708,1461,1
5426432,1461,1
5430144,1461,1
5433868,1461,1
5437592,1461,1
5441300,1461,1
5445024,1461,1
5448748,1461,1
5452472,1461,1
5456196,1461,1
5459908,1461,1
5463632,1461,1
5467356,1461,1
5471068,1462,1
5474792,1462,1
5478516,1463,1
5482228,1464,1
5485952,1465,1
5489660,1466,1
5493384,1467,1
5497108,1468,1
5500816,1469,1
5504540,1470,1
5508264,1471,1
5511976,1471,1
5515700,1472,1
5519424,1472,1
5523132,1472,1
5526856,1472,1
5530564,1472,1
5534288,1472,1
5538012,1472,1
5541720,1472,1
5545448,1473,1
5549172,1473,1
5552880,1473,1
5556604,1474,1
5560316,1474,1
5564040,1475,1
5567764,1475,1
5571476,1475,1
5575200,1476,1
5578924,1477,1
5582636,1478,1
5586360,1478,1
5590084,1479,1
5593796,1479,1
5597520,1480,1
5601232,1480,1
5604956,1481,1
5608680,1482,1
5612392,1482,1
5616116,1483,1
5619840,1483,1
5623552,1484,1
5627276,1484,1
5630992,1484,1
5634720,1485,1
5638444,1486,1
5642152,1487,1
5645876,1487,1
5649600,1488,1
5653312,1489,1
5657036,1489,1
5660760,1490,1
5664472,1490,1
5668196,1490,1
5671908,1491,1
5675632,1491,1
5679356,1492,1
5683064,1492,1
5686788,1492,1
5690512,1493,1
5694220,1494,1
5697944,1494,1
5701668,1495,1
5705392,1496,1
5709116,1497,1
5712828,1498,1
5716552,1499,1
5720276,1499,1
5723984,1501,1
5727708,1501,1
5731432,1502,1
5735144,1503,1
5738868,1504,1
5742576,1505,1
5746300,1505,1
5750024,1505,1
5753732,1506,1
5757456,1507,1
5761180,1507,1
5764892,1507,1
5768616,1508,1
5772340,1508,1
5776064,1508,1
5779788,1508,1
5783496,1508,1
5787220,1508,1
5790944,1508,1
5794652,1508,1
5798376,1508,1
5802100,1508,1
5805812,1508,1
5809536,1508,1
5813252,1508,1
5816976,1508,1
5820700,1508,1
5824412,1508,1
5828136,1508,1
5831860,1508,1
5835568,1508,1
5839292,1508,1
5843016,1508,1
5846728,1508,1
5850452,1507,1
5854164,1508,1
5857888,1508,1
5861612,1508,1
5865324,1508,1
5869048,1508,1
5872772,1508,1
5876480,1508,1
5880204,1508,1
5883920,1508,1
5887644,1508,1
5891368,1508,1
5895076,1508,1
5898800,1508,1
5902524,1508,1
5906236,1508,1
5909960,1508,1
5913684,1508,1
5917396,1509,1
5921120,1510,1
5924832,1512,1
5928560,1515,1
5932284,1519,1
5935996,1523,1
5939720,1528,1
5943444,1533,1
5947156,1539,1
5950880,1548,1
5954604,1555,1
5958328,1565,1
5962052,1574,1
